Mito,Nuc,Sex,Rep,Slope,Build,Vial,Set,Treatment,Stock
ZW133,Ore,F,4,3.1408,A,5,2,Control,4A
ZW133,Ore,F,4,2.4698,A,6,2,Control,4A
ZW133,Ore,M,1,2.6105,A,1,2,Control,4A
ZW133,Ore,M,1,1.8522,A,2,2,Control,4A
ZW133,Ore,M,1,1.8965,A,3,2,Control,4A
ZW133,Ore,M,1,3.3062,A,4,2,Control,4A
ZW133,Ore,M,1,2.0956,A,5,2,Control,4A
ZW133,Ore,M,1,3.3012,A,6,2,Control,4A
ZW133,Ore,M,2,2.5776,A,1,2,Control,4A
ZW133,Ore,M,2,2.9511,A,2,2,Control,4A
ZW133,Ore,M,2,2.1098,A,3,2,Control,4A
ZW133,Ore,M,2,3.4927,A,4,2,Control,4A
ZW133,Ore,M,2,2.5038,A,5,2,Control,4A
ZW133,Ore,M,2,3.5363,A,6,2,Control,4A
ZW133,Ore,M,3,3.3878,A,1,2,Control,4A
ZW133,Ore,M,3,1.7579,A,2,2,Control,4A
ZW133,Ore,M,3,2.2513,A,3,2,Control,4A
ZW133,Ore,M,3,3.1655,A,4,2,Control,4A
ZW133,Ore,M,3,3.8146,A,5,2,Control,4A
ZW133,Ore,M,3,3.1891,A,6,2,Control,4A
ZW133,Ore,F,1,0.8464,A,1,2,Rotenone,4A
ZW133,Ore,F,1,1.8034,A,2,2,Rotenone,4A
ZW133,Ore,F,1,1.6688,A,3,2,Rotenone,4A
ZW133,Ore,F,1,1.6792,A,4,2,Rotenone,4A
ZW133,Ore,F,1,1.1963,A,5,2,Rotenone,4A
ZW133,Ore,F,1,0.9738,A,6,2,Rotenone,4A
ZW133,Ore,F,2,0.8723,A,1,2,Rotenone,4A
ZW133,Ore,F,2,0.8426,A,2,2,Rotenone,4A
ZW133,Ore,F,2,1.4951,A,3,2,Rotenone,4A
ZW133,Ore,F,2,1.3734,A,4,2,Rotenone,4A
ZW133,Ore,F,2,0.9151,A,5,2,Rotenone,4A
ZW133,Ore,F,2,1.1965,A,6,2,Rotenone,4A
ZW133,Ore,F,3,0.6676,A,1,2,Rotenone,4A
ZW133,Ore,F,3,0.9578,A,2,2,Rotenone,4A
ZW133,Ore,F,3,1.6659,A,3,2,Rotenone,4A
ZW133,Ore,F,3,1.0638,A,4,2,Rotenone,4A
ZW133,Ore,F,3,2.4593,A,5,2,Rotenone,4A
ZW133,Ore,F,3,2.2477,A,6,2,Rotenone,4A
ZW133,Ore,M,1,2.052,A,1,2,Rotenone,4A
ZW133,Ore,M,1,1.8972,A,2,2,Rotenone,4A
ZW133,Ore,M,1,2.3951,A,3,2,Rotenone,4A
ZW133,Ore,M,1,2.6172,A,4,2,Rotenone,4A
ZW133,Ore,M,1,1.9174,A,5,2,Rotenone,4A
ZW133,Ore,M,1,1.7798,A,6,2,Rotenone,4A
ZW133,Ore,M,2,2.7306,A,1,2,Rotenone,4A
ZW133,Ore,M,2,2.6015,A,2,2,Rotenone,4A
ZW133,Ore,M,2,2.4678,A,3,2,Rotenone,4A
ZW133,Ore,M,2,2.3695,A,4,2,Rotenone,4A
ZW133,Ore,M,2,1.76,A,5,2,Rotenone,4A
ZW133,Ore,M,2,0.7551,A,6,2,Rotenone,4A
ZW133,Ore,M,3,1.4467,A,1,2,Rotenone,4A
ZW133,Ore,M,3,2.3197,A,2,2,Rotenone,4A
ZW133,Ore,M,3,1.7372,A,3,2,Rotenone,4A
ZW133,Ore,M,3,2.2113,A,4,2,Rotenone,4A
ZW133,Ore,M,3,2.6168,A,5,2,Rotenone,4A
ZW133,Ore,M,3,0.776,A,6,2,Rotenone,4A
ZW133,375,F,1,4.4597,B,1,2,Control,13B
ZW133,375,F,1,4.1506,B,2,2,Control,13B
ZW133,375,F,1,3.9663,B,3,2,Control,13B
ZW133,375,F,1,2.7338,B,4,2,Control,13B
ZW133,375,F,1,3.5541,B,5,2,Control,13B
ZW133,375,F,1,4.7101,B,6,2,Control,13B
ZW133,375,F,2,3.784,B,1,2,Control,13B
ZW133,375,F,2,4.4831,B,2,2,Control,13B
ZW133,375,F,2,4.5956,B,3,2,Control,13B
ZW133,375,F,2,3.3068,B,4,2,Control,13B
ZW133,375,F,2,3.8833,B,5,2,Control,13B
ZW133,375,F,2,2.7171,B,6,2,Control,13B
ZW133,375,F,3,3.9321,B,1,2,Control,13B
ZW133,375,F,3,5.0076,B,2,2,Control,13B
ZW133,375,F,3,3.1369,B,3,2,Control,13B
ZW133,375,F,3,3.2431,B,4,2,Control,13B
ZW133,375,F,3,4.9057,B,5,2,Control,13B
ZW133,375,F,3,4.1,B,6,2,Control,13B
ZW133,375,M,1,4.4975,B,1,2,Control,13B
ZW133,375,M,1,2.7702,B,2,2,Control,13B
ZW133,375,M,1,3.7816,B,3,2,Control,13B
ZW133,375,M,1,4.7727,B,4,2,Control,13B
ZW133,375,M,1,2.9684,B,5,2,Control,13B
ZW133,375,M,1,3.6522,B,6,2,Control,13B
ZW133,375,M,2,4.3745,B,1,2,Control,13B
ZW133,375,M,2,2.7389,B,2,2,Control,13B
ZW133,375,M,2,3.1849,B,3,2,Control,13B
ZW133,375,M,2,4.1845,B,4,2,Control,13B
ZW133,375,M,2,3.2369,B,5,2,Control,13B
ZW133,375,M,2,4.2574,B,6,2,Control,13B
ZW133,375,M,3,2.9113,B,1,2,Control,13B
ZW133,375,M,3,3.9224,B,2,2,Control,13B
ZW133,375,M,3,2.6008,B,3,2,Control,13B
ZW133,375,M,3,3.1844,B,4,2,Control,13B
ZW133,375,M,3,4.0905,B,5,2,Control,13B
ZW133,375,M,3,3.7607,B,6,2,Control,13B
ZW133,375,F,1,3.2101,B,1,2,Rotenone,13B
ZW133,375,F,1,2.2739,B,2,2,Rotenone,13B
ZW133,375,F,1,3.046,B,3,2,Rotenone,13B
ZW133,375,F,1,3.8187,B,4,2,Rotenone,13B
ZW133,375,F,1,2.7817,B,5,2,Rotenone,13B
ZW133,375,F,1,1.5075,B,6,2,Rotenone,13B
ZW133,375,F,2,3.3788,B,1,2,Rotenone,13B
ZW133,375,F,2,2.7911,B,2,2,Rotenone,13B
ZW133,375,F,2,5.2164,B,3,2,Rotenone,13B
ZW133,375,F,2,3.8777,B,4,2,Rotenone,13B
ZW133,375,F,2,2.7437,B,5,2,Rotenone,13B
ZW133,375,F,2,1.445,B,6,2,Rotenone,13B
ZW133,375,F,3,2.4037,B,1,2,Rotenone,13B
ZW133,375,F,3,2.2988,B,2,2,Rotenone,13B
ZW133,375,F,3,4.1944,B,3,2,Rotenone,13B
ZW133,375,F,3,3.7071,B,4,2,Rotenone,13B
ZW133,375,F,3,3.575,B,5,2,Rotenone,13B
ZW133,375,F,3,2.8211,B,6,2,Rotenone,13B
ZW133,375,M,1,4.3196,B,1,2,Rotenone,13B
ZW133,375,M,1,2.8814,B,2,2,Rotenone,13B
ZW133,375,M,1,3.5442,B,3,2,Rotenone,13B
ZW133,375,M,1,3.2184,B,4,2,Rotenone,13B
ZW133,375,M,1,2.6662,B,5,2,Rotenone,13B
ZW133,375,M,1,3.2825,B,6,2,Rotenone,13B
ZW133,375,M,2,3.092,B,1,2,Rotenone,13B
ZW133,375,M,2,4.1585,B,2,2,Rotenone,13B
ZW133,375,M,2,3.1786,B,3,2,Rotenone,13B
ZW133,375,M,2,3.677,B,4,2,Rotenone,13B
ZW133,375,M,2,3.6387,B,5,2,Rotenone,13B
ZW133,375,M,2,3.5838,B,6,2,Rotenone,13B
ZW133,375,M,3,3.7903,B,1,2,Rotenone,13B
ZW133,375,M,3,2.9954,B,2,2,Rotenone,13B
ZW133,375,M,3,3.11,B,3,2,Rotenone,13B
ZW133,375,M,3,3.5075,B,4,2,Rotenone,13B
ZW133,375,M,3,2.9374,B,5,2,Rotenone,13B
ZW133,375,M,3,2.7207,B,6,2,Rotenone,13B
ZW133,Ore,F,1,0.4883,B,1,2,Control,4B
ZW133,Ore,F,1,1.004,B,2,2,Control,4B
ZW133,Ore,F,1,0.3908,B,3,2,Control,4B
ZW133,Ore,F,1,0.9547,B,4,2,Control,4B
ZW133,Ore,F,1,1.822,B,5,2,Control,4B
ZW133,Ore,F,1,0.8941,B,6,2,Control,4B
ZW133,Ore,F,2,0.2036,B,1,2,Control,4B
ZW133,Ore,F,2,1.9125,B,2,2,Control,4B
ZW133,Ore,F,2,1.9906,B,3,2,Control,4B
ZW133,Ore,F,2,0.58,B,4,2,Control,4B
ZW133,Ore,F,2,2.0466,B,5,2,Control,4B
ZW133,Ore,F,2,1.3765,B,6,2,Control,4B
ZW133,Ore,F,3,0.2011,B,1,2,Control,4B
ZW133,Ore,F,3,1.3412,B,2,2,Control,4B
ZW133,Ore,F,3,1.0078,B,3,2,Control,4B
ZW133,Ore,F,3,1.3187,B,4,2,Control,4B
ZW133,Ore,F,3,2.4129,B,5,2,Control,4B
ZW133,Ore,F,3,2.3081,B,6,2,Control,4B
ZW133,Ore,M,1,2.4005,B,1,2,Control,4B
ZW133,Ore,M,1,2.7403,B,2,2,Control,4B
ZW133,Ore,M,1,2.6345,B,3,2,Control,4B
ZW133,Ore,M,1,3.2931,B,4,2,Control,4B
ZW133,Ore,M,1,3.7314,B,5,2,Control,4B
ZW133,Ore,M,1,2.5945,B,6,2,Control,4B
ZW133,Ore,M,2,2.443,B,1,2,Control,4B
ZW133,Ore,M,2,2.6406,B,2,2,Control,4B
ZW133,Ore,M,2,2.75,B,3,2,Control,4B
ZW133,Ore,M,2,2.7886,B,4,2,Control,4B
ZW133,Ore,M,2,3.8864,B,5,2,Control,4B
ZW133,Ore,M,2,2.4293,B,6,2,Control,4B
ZW133,Ore,M,3,3.1799,B,1,2,Control,4B
ZW133,Ore,M,3,2.7691,B,2,2,Control,4B
ZW133,Ore,M,3,2.6417,B,3,2,Control,4B
ZW133,Ore,M,3,3.2179,B,4,2,Control,4B
ZW133,Ore,M,3,4.4554,B,5,2,Control,4B
ZW133,Ore,M,3,2.9837,B,6,2,Control,4B
ZW133,Ore,F,1,1.5444,B,1,2,Rotenone,4B
ZW133,Ore,F,1,1.184,B,2,2,Rotenone,4B
ZW133,Ore,F,1,1.3955,B,3,2,Rotenone,4B
ZW133,Ore,F,1,0.8962,B,4,2,Rotenone,4B
ZW133,Ore,F,1,1.323,B,5,2,Rotenone,4B
ZW133,Ore,F,1,1.1954,B,6,2,Rotenone,4B
ZW133,Ore,F,2,0.8509,B,1,2,Rotenone,4B
ZW133,Ore,F,2,1.1662,B,2,2,Rotenone,4B
ZW133,Ore,F,2,1.0557,B,3,2,Rotenone,4B
ZW133,Ore,F,2,0.7691,B,4,2,Rotenone,4B
ZW133,Ore,F,2,1.0089,B,5,2,Rotenone,4B
ZW133,Ore,F,2,1.8709,B,6,2,Rotenone,4B
ZW133,Ore,F,3,0.7949,B,1,2,Rotenone,4B
ZW133,Ore,F,3,0.8473,B,2,2,Rotenone,4B
ZW133,Ore,F,3,1.4958,B,3,2,Rotenone,4B
ZW133,Ore,F,3,1.5781,B,4,2,Rotenone,4B
ZW133,Ore,F,3,1.3162,B,5,2,Rotenone,4B
ZW133,Ore,F,3,0.9207,B,6,2,Rotenone,4B
ZW133,Ore,M,1,1.8374,B,1,2,Rotenone,4B
ZW133,Ore,M,1,1.5197,B,2,2,Rotenone,4B
ZW133,Ore,M,1,1.4377,B,3,2,Rotenone,4B
ZW133,Ore,M,1,3.1754,B,4,2,Rotenone,4B
ZW133,Ore,M,1,1.1707,B,5,2,Rotenone,4B
ZW133,Ore,M,1,2.3074,B,6,2,Rotenone,4B
ZW133,Ore,M,2,2.4062,B,1,2,Rotenone,4B
ZW133,Ore,M,2,2.1848,B,2,2,Rotenone,4B
ZW133,Ore,M,2,1.687,B,3,2,Rotenone,4B
ZW133,Ore,M,2,3.4513,B,4,2,Rotenone,4B
ZW133,Ore,M,2,2.1568,B,5,2,Rotenone,4B
ZW133,Ore,M,2,2.7319,B,6,2,Rotenone,4B
ZW133,Ore,M,3,2.7502,B,1,2,Rotenone,4B
ZW133,Ore,M,3,1.6898,B,2,2,Rotenone,4B
ZW133,Ore,M,3,0.9322,B,3,2,Rotenone,4B
ZW133,Ore,M,3,3.798,B,4,2,Rotenone,4B
ZW133,Ore,M,3,2.2216,B,5,2,Rotenone,4B
ZW133,Ore,M,3,2.1472,B,6,2,Rotenone,4B
ZW144,375,F,1,3.7757,A,1,2,Control,10A
ZW144,375,F,1,3.6864,A,2,2,Control,10A
ZW144,375,F,1,3.4038,A,3,2,Control,10A
ZW144,375,F,1,3.3826,A,4,2,Control,10A
ZW144,375,F,1,3.9593,A,5,2,Control,10A
ZW144,375,F,1,3.1819,A,6,2,Control,10A
ZW144,375,F,2,3.7517,A,1,2,Control,10A
ZW144,375,F,2,3.3215,A,2,2,Control,10A
ZW144,375,F,2,2.8591,A,3,2,Control,10A
ZW144,375,F,2,3.8032,A,4,2,Control,10A
ZW144,375,F,2,3.6949,A,5,2,Control,10A
ZW144,375,F,2,3.6855,A,6,2,Control,10A
ZW144,375,F,3,3.2852,A,1,2,Control,10A
ZW144,375,F,3,4.7707,A,2,2,Control,10A
ZW144,375,F,3,2.3852,A,3,2,Control,10A
ZW144,375,F,3,4.3643,A,4,2,Control,10A
ZW144,375,F,3,3.6689,A,5,2,Control,10A
ZW144,375,F,3,2.5884,A,6,2,Control,10A
ZW144,375,F,1,3.2963,A,1,2,Control,10A
ZW144,375,F,1,2.5853,A,2,2,Control,10A
ZW144,375,F,1,3.236,A,3,2,Control,10A
ZW144,375,F,1,3.6981,A,4,2,Control,10A
ZW144,375,F,1,3.9715,A,5,2,Control,10A
ZW144,375,F,1,3.9285,A,6,2,Control,10A
ZW144,375,F,2,3.8295,A,1,2,Control,10A
ZW144,375,F,2,2.3261,A,2,2,Control,10A
ZW144,375,F,2,3.3637,A,3,2,Control,10A
ZW144,375,F,2,3.5779,A,4,2,Control,10A
ZW144,375,F,2,3.802,A,5,2,Control,10A
ZW144,375,F,2,3.3948,A,6,2,Control,10A
ZW144,375,F,3,3.6131,A,1,2,Control,10A
ZW144,375,F,3,2.7176,A,2,2,Control,10A
ZW144,375,F,3,2.5139,A,3,2,Control,10A
ZW144,375,F,3,1.856,A,4,2,Control,10A
ZW144,375,F,3,3.5667,A,5,2,Control,10A
ZW144,375,F,3,3.8959,A,6,2,Control,10A
ZW144,375,M,1,3.9881,A,1,2,Control,10A
ZW144,375,M,1,3.7874,A,2,2,Control,10A
ZW144,375,M,1,3.1246,A,3,2,Control,10A
ZW144,375,M,1,4.0055,A,4,2,Control,10A
ZW144,375,M,1,4.1695,A,5,2,Control,10A
ZW144,375,M,1,3.5048,A,6,2,Control,10A
ZW144,375,M,2,3.2728,A,1,2,Control,10A
ZW144,375,M,2,2.16,A,2,2,Control,10A
ZW144,375,M,2,3.3467,A,3,2,Control,10A
ZW144,375,M,2,3.6014,A,4,2,Control,10A
ZW144,375,M,2,4.0718,A,5,2,Control,10A
ZW144,375,M,2,4.1359,A,6,2,Control,10A
ZW144,375,M,3,2.8184,A,1,2,Control,10A
ZW144,375,M,3,3.7222,A,2,2,Control,10A
ZW144,375,M,3,3.9935,A,3,2,Control,10A
ZW144,375,M,3,4.9491,A,4,2,Control,10A
ZW144,375,M,3,3.8083,A,5,2,Control,10A
ZW144,375,M,3,4.2248,A,6,2,Control,10A
ZW144,375,M,1,2.6563,A,1,2,Control,10A
ZW144,375,M,1,4.6246,A,2,2,Control,10A
ZW144,375,M,1,3.3034,A,3,2,Control,10A
ZW144,375,M,1,4.5643,A,4,2,Control,10A
ZW144,375,M,1,3.406,A,5,2,Control,10A
ZW144,375,M,1,5.9323,A,6,2,Control,10A
ZW144,375,M,2,3.1518,A,1,2,Control,10A
ZW144,375,M,2,3.6059,A,2,2,Control,10A
ZW144,375,M,2,3.5597,A,3,2,Control,10A
ZW144,375,M,2,2.9678,A,4,2,Control,10A
ZW144,375,M,2,4.4773,A,5,2,Control,10A
ZW144,375,M,2,3.5131,A,6,2,Control,10A
ZW144,375,M,3,2.9354,A,1,2,Control,10A
ZW144,375,M,3,3.4234,A,2,2,Control,10A
ZW144,375,M,3,3.0991,A,3,2,Control,10A
ZW144,375,M,3,3.971,A,4,2,Control,10A
ZW144,375,M,3,2.5598,A,5,2,Control,10A
ZW144,375,M,3,3.872,A,6,2,Control,10A
ZW144,375,F,1,2.9615,A,1,2,Rotenone,10A
ZW144,375,F,1,1.8855,A,2,2,Rotenone,10A
ZW144,375,F,1,3.0955,A,3,2,Rotenone,10A
ZW144,375,F,1,2.6059,A,4,2,Rotenone,10A
ZW144,375,F,1,3.0695,A,5,2,Rotenone,10A
ZW144,375,F,1,2.4021,A,6,2,Rotenone,10A
ZW144,375,F,2,1.8801,A,1,2,Rotenone,10A
ZW144,375,F,2,2.5706,A,2,2,Rotenone,10A
ZW144,375,F,2,3.1869,A,3,2,Rotenone,10A
ZW144,375,F,2,2.7027,A,4,2,Rotenone,10A
ZW144,375,F,2,2.4336,A,5,2,Rotenone,10A
ZW144,375,F,2,2.2162,A,6,2,Rotenone,10A
ZW144,375,F,3,2.466,A,1,2,Rotenone,10A
ZW144,375,F,3,2.011,A,2,2,Rotenone,10A
ZW144,375,F,3,3.1651,A,3,2,Rotenone,10A
ZW144,375,F,3,2.3166,A,4,2,Rotenone,10A
ZW144,375,F,3,2.3245,A,5,2,Rotenone,10A
ZW144,375,F,3,2.1094,A,6,2,Rotenone,10A
ZW144,375,F,1,3.6218,A,1,2,Rotenone,10A
ZW144,375,F,1,3.1986,A,2,2,Rotenone,10A
ZW144,375,F,1,3.674,A,3,2,Rotenone,10A
ZW144,375,F,1,3.535,A,4,2,Rotenone,10A
ZW144,375,F,1,3.6373,A,5,2,Rotenone,10A
ZW144,375,F,1,2.7374,A,6,2,Rotenone,10A
ZW144,375,F,2,3.1572,A,1,2,Rotenone,10A
ZW144,375,F,2,2.9345,A,2,2,Rotenone,10A
ZW144,375,F,2,3.4355,A,3,2,Rotenone,10A
ZW144,375,F,2,4.2608,A,4,2,Rotenone,10A
ZW144,375,F,2,3.0008,A,5,2,Rotenone,10A
ZW144,375,F,2,3.3901,A,6,2,Rotenone,10A
ZW144,375,F,3,3.3871,A,1,2,Rotenone,10A
ZW144,375,F,3,2.9756,A,2,2,Rotenone,10A
ZW144,375,F,3,2.7607,A,3,2,Rotenone,10A
ZW144,375,F,3,3.7735,A,4,2,Rotenone,10A
ZW144,375,F,3,4.6109,A,5,2,Rotenone,10A
ZW144,375,F,3,4.0763,A,6,2,Rotenone,10A
ZW144,375,M,1,4.9072,A,1,2,Rotenone,10A
ZW144,375,M,1,2.6836,A,2,2,Rotenone,10A
ZW144,375,M,1,3.4133,A,3,2,Rotenone,10A
ZW144,375,M,1,4.3798,A,4,2,Rotenone,10A
ZW144,375,M,1,3.5793,A,5,2,Rotenone,10A
ZW144,375,M,1,3.4216,A,6,2,Rotenone,10A
ZW144,375,M,2,3.805,A,1,2,Rotenone,10A
ZW144,375,M,2,4.6656,A,2,2,Rotenone,10A
ZW144,375,M,2,3.4535,A,3,2,Rotenone,10A
ZW144,375,M,2,4.196,A,4,2,Rotenone,10A
ZW144,375,M,2,3.0298,A,5,2,Rotenone,10A
ZW144,375,M,2,3.8115,A,6,2,Rotenone,10A
ZW144,375,M,3,3.4366,A,1,2,Rotenone,10A
ZW144,375,M,3,4.3727,A,2,2,Rotenone,10A
ZW144,375,M,3,3.6941,A,3,2,Rotenone,10A
ZW144,375,M,3,3.3926,A,4,2,Rotenone,10A
ZW144,375,M,3,2.9608,A,5,2,Rotenone,10A
ZW144,375,M,3,4.066,A,6,2,Rotenone,10A
ZW144,375,M,1,1.757,A,1,2,Rotenone,10A
ZW144,375,M,1,0.4898,A,2,2,Rotenone,10A
ZW144,375,M,1,2.0754,A,3,2,Rotenone,10A
ZW144,375,M,1,1.645,A,4,2,Rotenone,10A
ZW144,375,M,1,2.2703,A,5,2,Rotenone,10A
ZW144,375,M,1,1.8409,A,6,2,Rotenone,10A
ZW144,375,M,2,2.7061,A,1,2,Rotenone,10A
ZW144,375,M,2,2.9547,A,2,2,Rotenone,10A
ZW144,375,M,2,4.5725,A,3,2,Rotenone,10A
ZW144,375,M,2,3.5039,A,4,2,Rotenone,10A
ZW144,375,M,2,3.0863,A,5,2,Rotenone,10A
ZW144,375,M,2,4.1414,A,6,2,Rotenone,10A
ZW144,375,M,3,3.5863,A,1,2,Rotenone,10A
ZW144,375,M,3,2.6791,A,2,2,Rotenone,10A
ZW144,375,M,3,4.225,A,3,2,Rotenone,10A
ZW144,375,M,3,3.9289,A,4,2,Rotenone,10A
ZW144,375,M,3,4.7558,A,5,2,Rotenone,10A
ZW144,375,M,3,3.9244,A,6,2,Rotenone,10A
ZW144,375,M,4,3.5417,A,1,2,Rotenone,10A
ZW144,375,M,4,3.8387,A,2,2,Rotenone,10A
ZW144,375,M,4,4.0739,A,3,2,Rotenone,10A
ZW144,375,M,4,4.3105,A,4,2,Rotenone,10A
ZW144,375,M,4,3.4709,A,5,2,Rotenone,10A
ZW144,375,M,4,4.248,A,6,2,Rotenone,10A
375,375,F,1,1.3169,parental,1,3,Control,375
375,375,F,1,1.9465,parental,2,3,Control,375
375,375,F,1,3.0357,parental,3,3,Control,375
375,375,F,1,3.1952,parental,4,3,Control,375
375,375,F,1,2.5249,parental,5,3,Control,375
375,375,F,1,3.0051,parental,6,3,Control,375
375,375,F,1,2.1521,parental,1,3,Rotenone,375
375,375,F,1,3.6826,parental,2,3,Rotenone,375
375,375,F,1,2.0923,parental,3,3,Rotenone,375
375,375,F,1,1.4153,parental,4,3,Rotenone,375
375,375,F,1,2.9462,parental,5,3,Rotenone,375
375,375,F,1,2.3848,parental,6,3,Rotenone,375
375,375,F,2,2.5585,parental,1,3,Control,375
375,375,F,2,2.3749,parental,2,3,Control,375
375,375,F,2,2.4656,parental,3,3,Control,375
375,375,F,2,2.9372,parental,4,3,Control,375
375,375,F,2,3.0307,parental,5,3,Control,375
375,375,F,2,3.3833,parental,6,3,Control,375
375,375,F,2,2.5812,parental,1,3,Rotenone,375
375,375,F,2,2.8454,parental,2,3,Rotenone,375
375,375,F,2,2.5231,parental,3,3,Rotenone,375
375,375,F,2,1.8545,parental,4,3,Rotenone,375
375,375,F,2,2.407,parental,5,3,Rotenone,375
375,375,F,2,2.5954,parental,6,3,Rotenone,375
375,375,F,3,2.1517,parental,1,3,Control,375
375,375,F,3,2.2016,parental,2,3,Control,375
375,375,F,3,3.8673,parental,3,3,Control,375
375,375,F,3,3.8246,parental,4,3,Control,375
375,375,F,3,3.3336,parental,5,3,Control,375
375,375,F,3,2.5502,parental,6,3,Control,375
375,375,F,3,2.3558,parental,1,3,Rotenone,375
375,375,F,3,3.2555,parental,2,3,Rotenone,375
375,375,F,3,2.5513,parental,3,3,Rotenone,375
375,375,F,3,1.5844,parental,4,3,Rotenone,375
375,375,F,3,2.3242,parental,5,3,Rotenone,375
375,375,F,3,1.8297,parental,6,3,Rotenone,375
375,375,F,1,2.1053,parental,1,3,Control,375
375,375,F,1,1.9332,parental,2,3,Control,375
375,375,F,1,3.0843,parental,3,3,Control,375
375,375,F,1,2.6663,parental,4,3,Control,375
375,375,F,1,1.7487,parental,5,3,Control,375
375,375,F,1,2.5349,parental,6,3,Control,375
375,375,F,1,1.8167,parental,1,3,Rotenone,375
375,375,F,1,2.1211,parental,2,3,Rotenone,375
375,375,F,1,2.7614,parental,3,3,Rotenone,375
375,375,F,1,2.6501,parental,4,3,Rotenone,375
375,375,F,1,2.8058,parental,5,3,Rotenone,375
375,375,F,1,2.8505,parental,6,3,Rotenone,375
375,375,F,2,3.5039,parental,1,3,Control,375
375,375,F,2,2.0855,parental,2,3,Control,375
375,375,F,2,3.2693,parental,3,3,Control,375
375,375,F,2,2.5843,parental,4,3,Control,375
375,375,F,2,1.944,parental,5,3,Control,375
375,375,F,2,2.4651,parental,6,3,Control,375
375,375,F,2,2.6352,parental,1,3,Rotenone,375
375,375,F,2,3.472,parental,2,3,Rotenone,375
375,375,F,2,2.7725,parental,3,3,Rotenone,375
375,375,F,2,3.2888,parental,4,3,Rotenone,375
375,375,F,2,3.2555,parental,5,3,Rotenone,375
375,375,F,2,2.7371,parental,6,3,Rotenone,375
375,375,F,3,2.0162,parental,1,3,Control,375
375,375,F,3,2.8508,parental,2,3,Control,375
375,375,F,3,3.8477,parental,3,3,Control,375
375,375,F,3,2.8719,parental,4,3,Control,375
375,375,F,3,2.3191,parental,5,3,Control,375
375,375,F,3,2.171,parental,6,3,Control,375
375,375,F,3,3.0418,parental,1,3,Rotenone,375
375,375,F,3,3.1657,parental,2,3,Rotenone,375
375,375,F,3,3.8835,parental,3,3,Rotenone,375
375,375,F,3,2.5754,parental,4,3,Rotenone,375
375,375,F,3,2.6917,parental,5,3,Rotenone,375
375,375,F,3,3.1307,parental,6,3,Rotenone,375
375,375,M,1,3.8254,parental,1,3,Control,375
375,375,M,1,3.2625,parental,2,3,Control,375
375,375,M,1,3.3655,parental,3,3,Control,375
375,375,M,1,2.8888,parental,4,3,Control,375
375,375,M,1,3.0235,parental,5,3,Control,375
375,375,M,1,4.9597,parental,6,3,Control,375
375,375,M,1,2.7002,parental,1,3,Rotenone,375
375,375,M,1,2.8357,parental,2,3,Rotenone,375
375,375,M,1,3.9652,parental,3,3,Rotenone,375
375,375,M,1,2.2244,parental,4,3,Rotenone,375
375,375,M,1,3.5541,parental,5,3,Rotenone,375
375,375,M,1,4.0599,parental,6,3,Rotenone,375
375,375,M,2,3.9841,parental,1,3,Control,375
375,375,M,2,4.2246,parental,2,3,Control,375
375,375,M,2,3.8794,parental,3,3,Control,375
375,375,M,2,3.3964,parental,4,3,Control,375
375,375,M,2,3.0242,parental,5,3,Control,375
375,375,M,2,3.0971,parental,6,3,Control,375
375,375,M,2,3.0125,parental,1,3,Rotenone,375
375,375,M,2,3.0569,parental,2,3,Rotenone,375
375,375,M,2,2.3008,parental,3,3,Rotenone,375
375,375,M,2,3.2204,parental,4,3,Rotenone,375
375,375,M,2,3.9143,parental,5,3,Rotenone,375
375,375,M,2,2.6977,parental,6,3,Rotenone,375
375,375,M,3,3.4326,parental,1,3,Control,375
375,375,M,3,4.721,parental,2,3,Control,375
375,375,M,3,3.5968,parental,3,3,Control,375
375,375,M,3,3.1295,parental,4,3,Control,375
375,375,M,3,3.2758,parental,5,3,Control,375
375,375,M,3,2.7013,parental,6,3,Control,375
375,375,M,3,2.9956,parental,1,3,Rotenone,375
375,375,M,3,2.3371,parental,2,3,Rotenone,375
375,375,M,3,4.138,parental,3,3,Rotenone,375
375,375,M,3,3.3797,parental,4,3,Rotenone,375
375,375,M,3,4.901,parental,5,3,Rotenone,375
375,375,M,3,2.6689,parental,6,3,Rotenone,375
375,375,M,1,3.7516,parental,1,3,Control,375
375,375,M,1,4.2795,parental,2,3,Control,375
375,375,M,1,3.1835,parental,3,3,Control,375
375,375,M,1,2.6455,parental,4,3,Control,375
375,375,M,1,3.1799,parental,5,3,Control,375
375,375,M,1,3.7328,parental,6,3,Control,375
375,375,M,1,1.7338,parental,1,3,Rotenone,375
375,375,M,1,2.8444,parental,2,3,Rotenone,375
375,375,M,1,3.0263,parental,3,3,Rotenone,375
375,375,M,1,2.9446,parental,4,3,Rotenone,375
375,375,M,1,3.9287,parental,5,3,Rotenone,375
375,375,M,1,3.5057,parental,6,3,Rotenone,375
375,375,M,2,3.1264,parental,1,3,Control,375
375,375,M,2,4.5106,parental,2,3,Control,375
375,375,M,2,3.9796,parental,3,3,Control,375
375,375,M,2,3.6851,parental,4,3,Control,375
375,375,M,2,3.703,parental,5,3,Control,375
375,375,M,2,3.5381,parental,6,3,Control,375
375,375,M,2,1.9715,parental,1,3,Rotenone,375
375,375,M,2,2.7094,parental,2,3,Rotenone,375
