Stock,Vial,Treatment,Set,TSE,Build,Total,MitoNuc,Mito,Nuc,Set_adj,Pos_adj,Total_treat,Y_adj,Larval_density
26A,1,Rotenone,9,11.1417910447761,A,67,Bei11_Ore,Bei11,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.0994070648057,0.971379061371841
26A,2,Rotenone,9,10.3666666666667,A,105,Bei11_Ore,Bei11,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.3242826866963,1.52231046931408
26A,3,Rotenone,9,11.025641025641,A,78,Bei11_Ore,Bei11,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.9832570456706,1.13085920577617
29A,1,Rotenone,9,11.3387096774194,A,62,Bei59_375,Bei59,375,11.2219697187792,11.1795857388088,68.9741035856574,11.296325697449,0.898888086642599
29A,2,Rotenone,9,11.3076923076923,A,52,Bei59_375,Bei59,375,11.2219697187792,11.1795857388088,68.9741035856574,11.2653083277219,0.753906137184115
29A,3,Rotenone,9,11.2368421052632,A,57,Bei59_375,Bei59,375,11.2219697187792,11.1795857388088,68.9741035856574,11.1944581252928,0.826397111913357
34A,1,Rotenone,9,11.3507462686567,A,67,Bei23_375,Bei23,375,11.2219697187792,11.1795857388088,68.9741035856574,11.3083622886863,0.971379061371841
34A,2,Rotenone,9,10.7777777777778,A,54,Bei23_375,Bei23,375,11.2219697187792,11.1795857388088,68.9741035856574,10.7353937978074,0.782902527075812
34A,3,Rotenone,9,11.0238095238095,A,63,Bei23_375,Bei23,375,11.2219697187792,11.1795857388088,68.9741035856574,10.9814255438391,0.913386281588448
36A,1,Rotenone,9,10.9,A,95,Bei11_375,Bei11,375,11.2219697187792,11.1795857388088,68.9741035856574,10.8576160200296,1.3773285198556
36A,2,Rotenone,9,10.8924050632911,A,79,Bei11_375,Bei11,375,11.2219697187792,11.1795857388088,68.9741035856574,10.8500210833207,1.14535740072202
36A,3,Rotenone,9,10.6388888888889,A,72,Bei11_375,Bei11,375,11.2219697187792,11.1795857388088,68.9741035856574,10.5965049089185,1.04387003610108
41A,1,Rotenone,9,11.1037735849057,A,106,sm21_Ore,sm21,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.0613896049353,1.53680866425993
41A,2,Rotenone,9,11.2358490566038,A,106,sm21_Ore,sm21,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.1934650766334,1.53680866425993
41A,3,Rotenone,9,10.9761904761905,A,105,sm21_Ore,sm21,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.9338064962201,1.52231046931408
42A,1,Rotenone,9,11.0588235294118,A,68,yak_Ore,yak,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.0164395494414,0.98587725631769
42A,2,Rotenone,9,11.0873015873016,A,63,yak_Ore,yak,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.0449176073312,0.913386281588448
42A,3,Rotenone,9,11.325,A,40,yak_Ore,yak,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.2826160200296,0.579927797833935
45A,1,Rotenone,9,11.1551724137931,A,58,sm21_375,sm21,375,11.2219697187792,11.1795857388088,68.9741035856574,11.1127884338227,0.840895306859206
45A,2,Rotenone,9,11.1666666666667,A,60,sm21_375,sm21,375,11.2219697187792,11.1795857388088,68.9741035856574,11.1242826866963,0.869891696750902
45A,3,Rotenone,9,10.9615384615385,A,65,sm21_375,sm21,375,11.2219697187792,11.1795857388088,68.9741035856574,10.9191544815681,0.942382671480144
46A,1,Rotenone,9,11.4444444444444,A,72,yak_375,yak,375,11.2219697187792,11.1795857388088,68.9741035856574,11.402060464474,1.04387003610108
46A,2,Rotenone,9,11.3988764044944,A,89,yak_375,yak,375,11.2219697187792,11.1795857388088,68.9741035856574,11.356492424524,1.29033935018051
46A,3,Rotenone,9,11.75,A,84,yak_375,yak,375,11.2219697187792,11.1795857388088,68.9741035856574,11.7076160200296,1.21784837545126
2B,1,Control,9,10.58,B,125,ZW142_Ore,ZW142,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.8183843180622,1.52099088617413
2B,2,Control,9,10.8688524590164,B,122,ZW142_Ore,ZW142,Ore,10.6673011076616,10.9056854257238,82.1832669322709,11.1072367770786,1.48448710490595
2B,3,Control,9,10.5983606557377,B,122,ZW142_Ore,ZW142,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.8367449737999,1.48448710490595
4B,1,Control,9,10.6150442477876,B,113,ZW133_Ore,ZW133,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.8534285658498,1.37497576110142
4B,2,Control,9,10.05,B,80,ZW133_Ore,ZW133,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.2883843180622,0.973434167151445
4B,3,Control,9,10.1493506493506,B,77,ZW133_Ore,ZW133,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.3877349674128,0.936930385883265
7B,1,Control,9,10.534188034188,B,117,ZH33_Ore,ZH33,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.7725723522502,1.42364746945899
7B,2,Control,9,10.1486486486486,B,74,ZH33_Ore,ZH33,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.3870329667108,0.900426604615086
7B,3,Control,9,10.3717948717949,B,78,ZH33_Ore,ZH33,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.6101791898571,0.949098312972659
11B,1,Control,9,10.0394736842105,B,76,ZW142_375,ZW142,375,10.6673011076616,10.9056854257238,82.1832669322709,10.2778580022727,0.924762458793872
11B,2,Control,9,11.3409090909091,B,88,ZW142_375,ZW142,375,10.6673011076616,10.9056854257238,82.1832669322709,11.5792934089713,1.07077758386659
11B,3,Control,9,11.3981481481481,B,108,ZW142_375,ZW142,375,10.6673011076616,10.9056854257238,82.1832669322709,11.6365324662103,1.31413612565445
13B,1,Control,9,10.5689655172414,B,116,ZW133_375,ZW133,375,10.6673011076616,10.9056854257238,82.1832669322709,10.8073498353036,1.41147954236959
13B,2,Control,9,10.9766355140187,B,107,ZW133_375,ZW133,375,10.6673011076616,10.9056854257238,82.1832669322709,11.2150198320809,1.30196819856506
13B,3,Control,9,11.3267716535433,B,127,ZW133_375,ZW133,375,10.6673011076616,10.9056854257238,82.1832669322709,11.5651559716055,1.54532674035292
16B,1,Control,9,10.5952380952381,B,84,ZH33_375,ZH33,375,10.6673011076616,10.9056854257238,82.1832669322709,10.8336224133003,1.02210587550902
16B,2,Control,9,10.3701298701299,B,77,ZH33_375,ZH33,375,10.6673011076616,10.9056854257238,82.1832669322709,10.6085141881921,0.936930385883265
16B,3,Control,9,10.6123595505618,B,89,ZH33_375,ZH33,375,10.6673011076616,10.9056854257238,82.1832669322709,10.850743868624,1.08294551095598
19B,1,Control,9,9.87142857142857,B,105,Bei59_Ore,Bei59,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.1098128894907,1.27763234438627
19B,2,Control,9,10.386524822695,B,141,Bei59_Ore,Bei59,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.6249091407572,1.71567771960442
19B,3,Control,9,10.1111111111111,B,108,Bei59_Ore,Bei59,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.3494954291733,1.31413612565445
24B,1,Control,9,9.64606741573034,B,89,Bei23_Ore,Bei23,Ore,10.6673011076616,10.9056854257238,82.1832669322709,9.88445173379251,1.08294551095598
24B,2,Control,9,9.97252747252747,B,91,Bei23_Ore,Bei23,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.2109117905896,1.10728136513477
24B,3,Control,9,9.95283018867925,B,106,Bei23_Ore,Bei23,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.1912145067414,1.28980027147566
26B,1,Control,9,10.0068493150685,B,73,Bei11_Ore,Bei11,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.2452336331307,0.888258677525693
26B,2,Control,9,10.1578947368421,B,114,Bei11_Ore,Bei11,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.3962790549043,1.38714368819081
26B,3,Control,9,10.054347826087,B,92,Bei11_Ore,Bei11,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.2927321441492,1.11944929222416
29B,1,Control,9,10.8642857142857,B,140,Bei59_375,Bei59,375,10.6673011076616,10.9056854257238,82.1832669322709,11.1026700323479,1.70350979251503
29B,2,Control,9,10.7432432432432,B,111,Bei59_375,Bei59,375,10.6673011076616,10.9056854257238,82.1832669322709,10.9816275613054,1.35063990692263
29B,3,Control,9,10.9036697247706,B,109,Bei59_375,Bei59,375,10.6673011076616,10.9056854257238,82.1832669322709,11.1420540428328,1.32630405274384
34B,1,Control,9,10.3068181818182,B,88,Bei23_375,Bei23,375,10.6673011076616,10.9056854257238,82.1832669322709,10.5452024998804,1.07077758386659
34B,2,Control,9,10.1867469879518,B,83,Bei23_375,Bei23,375,10.6673011076616,10.9056854257238,82.1832669322709,10.425131306014,1.00993794841962
34B,3,Control,9,10.7,B,85,Bei23_375,Bei23,375,10.6673011076616,10.9056854257238,82.1832669322709,10.9383843180622,1.03427380259841
36B,1,Control,9,10.2909090909091,B,110,Bei11_375,Bei11,375,10.6673011076616,10.9056854257238,82.1832669322709,10.5292934089713,1.33847197983324
36B,2,Control,9,10.3857142857143,B,105,Bei11_375,Bei11,375,10.6673011076616,10.9056854257238,82.1832669322709,10.6240986037765,1.27763234438627
36B,3,Control,9,10.1336633663366,B,101,Bei11_375,Bei11,375,10.6673011076616,10.9056854257238,82.1832669322709,10.3720476843988,1.2289606360287
41B,1,Control,9,10.7096774193548,B,124,sm21_Ore,sm21,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.948061737417,1.50882295908474
41B,2,Control,9,10.7290076335878,B,131,sm21_Ore,sm21,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.96739195165,1.59399844871049
41B,3,Control,9,10.5347826086957,B,115,sm21_Ore,sm21,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.7731669267579,1.3993116152802
42B,1,Control,9,10.728813559322,B,118,yak_Ore,yak,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.9671978773842,1.43581539654838
42B,2,Control,9,10.4795918367347,B,98,yak_Ore,yak,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.7179761547969,1.19245685476052
42B,3,Control,9,10.6030927835052,B,97,yak_Ore,yak,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.8414771015674,1.18028892767113
45B,1,Control,9,10.7608695652174,B,92,sm21_375,sm21,375,10.6673011076616,10.9056854257238,82.1832669322709,10.9992538832796,1.11944929222416
45B,2,Control,9,11.06,B,100,sm21_375,sm21,375,10.6673011076616,10.9056854257238,82.1832669322709,11.2983843180622,1.21679270893931
45B,3,Control,9,10.9615384615385,B,130,sm21_375,sm21,375,10.6673011076616,10.9056854257238,82.1832669322709,11.1999227796007,1.5818305216211
46B,1,Control,9,10.8461538461538,B,104,yak_375,yak,375,10.6673011076616,10.9056854257238,82.1832669322709,11.084538164216,1.26546441729688
46B,2,Control,9,10.7178217821782,B,101,yak_375,yak,375,10.6673011076616,10.9056854257238,82.1832669322709,10.9562061002404,1.2289606360287
46B,3,Control,9,10.2864077669903,B,103,yak_375,yak,375,10.6673011076616,10.9056854257238,82.1832669322709,10.5247920850525,1.25329649020749
2B,1,Rotenone,9,10.4795918367347,B,49,ZW142_Ore,ZW142,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.4372078567643,0.71041155234657
2B,2,Rotenone,9,10.867816091954,B,87,ZW142_Ore,ZW142,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.8254321119836,1.26134296028881
2B,3,Rotenone,9,10.5,B,72,ZW142_Ore,ZW142,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.4576160200296,1.04387003610108
4B,1,Rotenone,9,10.42,B,50,ZW133_Ore,ZW133,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.3776160200296,0.724909747292419
4B,2,Rotenone,9,10.3958333333333,B,48,ZW133_Ore,ZW133,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.3534493533629,0.695913357400722
4B,3,Rotenone,9,10.4305555555556,B,72,ZW133_Ore,ZW133,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.3881715755852,1.04387003610108
7B,1,Rotenone,9,10.5,B,35,ZH33_Ore,ZH33,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.4576160200296,0.507436823104693
7B,2,Rotenone,9,10.7173913043478,B,69,ZH33_Ore,ZH33,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.6750073243774,1.00037545126354
7B,3,Rotenone,9,10.5181818181818,B,55,ZH33_Ore,ZH33,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.4757978382114,0.797400722021661
11B,1,Rotenone,9,10.7753623188406,B,69,ZW142_375,ZW142,375,11.2219697187792,11.1795857388088,68.9741035856574,10.7329783388702,1.00037545126354
11B,2,Rotenone,9,11.6951219512195,B,82,ZW142_375,ZW142,375,11.2219697187792,11.1795857388088,68.9741035856574,11.6527379712491,1.18885198555957
11B,3,Rotenone,9,10.8030303030303,B,66,ZW142_375,ZW142,375,11.2219697187792,11.1795857388088,68.9741035856574,10.7606463230599,0.956880866425993
13B,1,Rotenone,9,11.1666666666667,B,87,ZW133_375,ZW133,375,11.2219697187792,11.1795857388088,68.9741035856574,11.1242826866963,1.26134296028881
13B,2,Rotenone,9,11.4078947368421,B,76,ZW133_375,ZW133,375,11.2219697187792,11.1795857388088,68.9741035856574,11.3655107568717,1.10186281588448
13B,3,Rotenone,9,11.6927710843374,B,83,ZW133_375,ZW133,375,11.2219697187792,11.1795857388088,68.9741035856574,11.650387104367,1.20335018050542
16B,1,Rotenone,9,10.675,B,40,ZH33_375,ZH33,375,11.2219697187792,11.1795857388088,68.9741035856574,10.6326160200296,0.579927797833935
16B,2,Rotenone,9,10.7641509433962,B,53,ZH33_375,ZH33,375,11.2219697187792,11.1795857388088,68.9741035856574,10.7217669634258,0.768404332129964
16B,3,Rotenone,9,11.031914893617,B,47,ZH33_375,ZH33,375,11.2219697187792,11.1795857388088,68.9741035856574,10.9895309136466,0.681415162454874
19B,1,Rotenone,9,10.9230769230769,B,104,Bei59_Ore,Bei59,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.8806929431065,1.50781227436823
19B,2,Rotenone,9,11.0169491525424,B,118,Bei59_Ore,Bei59,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.974565172572,1.71078700361011
19B,3,Rotenone,9,11.3965517241379,B,87,Bei59_Ore,Bei59,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.3541677441675,1.26134296028881
24B,1,Rotenone,9,10.3876404494382,B,89,Bei23_Ore,Bei23,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.3452564694678,1.29033935018051
24B,2,Rotenone,9,10.1923076923077,B,65,Bei23_Ore,Bei23,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.1499237123373,0.942382671480144
24B,3,Rotenone,9,9.81481481481481,B,54,Bei23_Ore,Bei23,Ore,11.2219697187792,11.1795857388088,68.9741035856574,9.77243083484444,0.782902527075812
26B,1,Rotenone,9,10.0068493150685,B,73,Bei11_Ore,Bei11,Ore,11.2219697187792,11.1795857388088,68.9741035856574,9.96446533509813,1.05836823104693
26B,2,Rotenone,9,10.1578947368421,B,114,Bei11_Ore,Bei11,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.1155107568717,1.65279422382671
26B,3,Rotenone,9,10.0824175824176,B,91,Bei11_Ore,Bei11,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.0400336024472,1.3193357400722
29B,1,Rotenone,9,10.8884892086331,B,139,Bei59_375,Bei59,375,11.2219697187792,11.1795857388088,68.9741035856574,10.8461052286627,2.01524909747292
29B,2,Rotenone,9,10.7432432432432,B,111,Bei59_375,Bei59,375,11.2219697187792,11.1795857388088,68.9741035856574,10.7008592632728,1.60929963898917
29B,3,Rotenone,9,10.9036697247706,B,109,Bei59_375,Bei59,375,11.2219697187792,11.1795857388088,68.9741035856574,10.8612857448002,1.58030324909747
34B,1,Rotenone,9,10.3390804597701,B,87,Bei23_375,Bei23,375,11.2219697187792,11.1795857388088,68.9741035856574,10.2966964797997,1.26134296028881
34B,2,Rotenone,9,10.219512195122,B,82,Bei23_375,Bei23,375,11.2219697187792,11.1795857388088,68.9741035856574,10.1771282151516,1.18885198555957
34B,3,Rotenone,9,10.7380952380952,B,84,Bei23_375,Bei23,375,11.2219697187792,11.1795857388088,68.9741035856574,10.6957112581248,1.21784837545126
36B,1,Rotenone,9,10.2909090909091,B,110,Bei11_375,Bei11,375,11.2219697187792,11.1795857388088,68.9741035856574,10.2485251109387,1.59480144404332
36B,2,Rotenone,9,10.3857142857143,B,105,Bei11_375,Bei11,375,11.2219697187792,11.1795857388088,68.9741035856574,10.3433303057439,1.52231046931408
36B,3,Rotenone,9,10.1336633663366,B,101,Bei11_375,Bei11,375,11.2219697187792,11.1795857388088,68.9741035856574,10.0912793863662,1.46431768953069
41B,1,Rotenone,9,10.7357723577236,B,123,sm21_Ore,sm21,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.6933883777532,1.78327797833935
41B,2,Rotenone,9,10.7290076335878,B,131,sm21_Ore,sm21,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.6866236536174,1.89926353790614
41B,3,Rotenone,9,10.5347826086957,B,115,sm21_Ore,sm21,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.4923986287253,1.66729241877256
42B,1,Rotenone,9,10.7564102564103,B,117,yak_Ore,yak,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.7140262764399,1.69628880866426
42B,2,Rotenone,9,10.4795918367347,B,98,yak_Ore,yak,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.4372078567643,1.42082310469314
42B,3,Rotenone,9,10.6030927835052,B,97,yak_Ore,yak,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.5607088035348,1.40632490974729
45B,1,Rotenone,9,10.7608695652174,B,92,sm21_375,sm21,375,11.2219697187792,11.1795857388088,68.9741035856574,10.718485585247,1.33383393501805
45B,2,Rotenone,9,11.06,B,100,sm21_375,sm21,375,11.2219697187792,11.1795857388088,68.9741035856574,11.0176160200296,1.44981949458484
45B,3,Rotenone,9,10.9615384615385,B,130,sm21_375,sm21,375,11.2219697187792,11.1795857388088,68.9741035856574,10.9191544815681,1.88476534296029
46B,1,Rotenone,9,10.8461538461538,B,104,yak_375,yak,375,11.2219697187792,11.1795857388088,68.9741035856574,10.8037698661834,1.50781227436823
46B,2,Rotenone,9,10.7178217821782,B,101,yak_375,yak,375,11.2219697187792,11.1795857388088,68.9741035856574,10.6754378022078,1.46431768953069
46B,3,Rotenone,9,10.2864077669903,B,103,yak_375,yak,375,11.2219697187792,11.1795857388088,68.9741035856574,10.2440237870199,1.49331407942238
