"Sex","Nuc","Treatment","boot"
"F","Ore","Control",0.0421211545421874
"F","Ore","Control",0.0626321548208702
"F","Ore","Control",0.0717613576675435
"F","Ore","Control",0.0512549657152287
"F","Ore","Control",0.0545865663652438
"F","Ore","Control",0.0557392650395109
"F","Ore","Control",0.048083187321861
"F","Ore","Control",0.0491184555931096
"F","Ore","Control",0.0634378885665328
"F","Ore","Control",0.0542585450083842
"F","Ore","Control",0.0422498872120646
"F","Ore","Control",0.0657585571874348
"F","Ore","Control",0.0582272411346543
"F","Ore","Control",0.0579311275759543
"F","Ore","Control",0.0490865920525477
"F","Ore","Control",0.0544697945775846
"F","Ore","Control",0.0642433051437735
"F","Ore","Control",0.0583821568004085
"F","Ore","Control",0.0486439258312671
"F","Ore","Control",0.0494671492698564
"F","Ore","Control",0.0408302798348034
"F","Ore","Control",0.0547057263447245
"F","Ore","Control",0.0647346615653916
"F","Ore","Control",0.0565739656015585
"F","Ore","Control",0.0523615172296233
"F","Ore","Control",0.0522564755019236
"F","Ore","Control",0.0496294749998649
"F","Ore","Control",0.0723985817981224
"F","Ore","Control",0.0600573943990479
"F","Ore","Control",0.0688077072089889
"F","Ore","Control",0.0540164528226718
"F","Ore","Control",0.0610444776357048
"F","Ore","Control",0.0670290562280461
"F","Ore","Control",0.0602117532141483
"F","Ore","Control",0.0326638649037108
"F","Ore","Control",0.0620692579096661
"F","Ore","Control",0.0628022241233385
"F","Ore","Control",0.0649176385121134
"F","Ore","Control",0.0537127327432374
"F","Ore","Control",0.0550747276188362
"F","Ore","Control",0.0504127300939959
"F","Ore","Control",0.0382192405538373
"F","Ore","Control",0.0517339214187319
"F","Ore","Control",0.0469346817868245
"F","Ore","Control",0.0567863141810499
"F","Ore","Control",0.0482333381016977
"F","Ore","Control",0.0451848669170743
"F","Ore","Control",0.0517544546037876
"F","Ore","Control",0.0695152213045134
"F","Ore","Control",0.0532345663552073
"F","Ore","Control",0.0563813490673552
"F","Ore","Control",0.0489080479186656
"F","Ore","Control",0.0646213872882878
"F","Ore","Control",0.0550013560474886
"F","Ore","Control",0.0615747470540089
"F","Ore","Control",0.0569099654562131
"F","Ore","Control",0.0478094263586091
"F","Ore","Control",0.0701347525889718
"F","Ore","Control",0.0537351830436529
"F","Ore","Control",0.0485331181692617
"F","Ore","Control",0.0449775544171422
"F","Ore","Control",0.0391943511488626
"F","Ore","Control",0.0523824139484208
"F","Ore","Control",0.0619978658402775
"F","Ore","Control",0.062769498954911
"F","Ore","Control",0.0496708840377686
"F","Ore","Control",0.0620055889599538
"F","Ore","Control",0.0621897938577534
"F","Ore","Control",0.060016847396037
"F","Ore","Control",0.049733736188679
"F","Ore","Control",0.0420276053866406
"F","Ore","Control",0.0546611410016747
"F","Ore","Control",0.0671133894100037
"F","Ore","Control",0.045666302793037
"F","Ore","Control",0.0556658860000458
"F","Ore","Control",0.0626450533772231
"F","Ore","Control",0.0512017527290799
"F","Ore","Control",0.048151624548515
"F","Ore","Control",0.0649385085237093
"F","Ore","Control",0.0443754095130644
"F","Ore","Control",0.0580365482859448
"F","Ore","Control",0.0462579146327766
"F","Ore","Control",0.0579079083339425
"F","Ore","Control",0.0401183920551747
"F","Ore","Control",0.060970175671527
"F","Ore","Control",0.0630171217710258
"F","Ore","Control",0.0561737264338412
"F","Ore","Control",0.0497964872960649
"F","Ore","Control",0.0718682001409821
"F","Ore","Control",0.0593914652001757
"F","Ore","Control",0.0694518076056606
"F","Ore","Control",0.0559600828467113
"F","Ore","Control",0.0558424050010439
"F","Ore","Control",0.0629394429638077
"F","Ore","Control",0.065220428989294
"F","Ore","Control",0.0547064851942108
"F","Ore","Control",0.0710764955294537
"F","Ore","Control",0.0566542875564331
"F","Ore","Control",0.060094932237974
"F","Ore","Control",0.0628955811130893
"F","Ore","Control",0.051378500515035
"F","Ore","Control",0.0431338311912122
"F","Ore","Control",0.0716635234477234
"F","Ore","Control",0.0515519771768595
"F","Ore","Control",0.0486522074685708
"F","Ore","Control",0.0422696831343961
"F","Ore","Control",0.05249862918592
"F","Ore","Control",0.0632040992383154
"F","Ore","Control",0.0512838372208724
"F","Ore","Control",0.0419566302195111
"F","Ore","Control",0.0429044195021469
"F","Ore","Control",0.0502946407857318
"F","Ore","Control",0.0407088918021038
"F","Ore","Control",0.0518535978045114
"F","Ore","Control",0.0500744150072987
"F","Ore","Control",0.0707542764166403
"F","Ore","Control",0.0432270583909203
"F","Ore","Control",0.0569975411366536
"F","Ore","Control",0.0441651112724003
"F","Ore","Control",0.0509063663322843
"F","Ore","Control",0.0604965953568152
"F","Ore","Control",0.060729803058741
"F","Ore","Control",0.041485871175271
"F","Ore","Control",0.0659635930959165
"F","Ore","Control",0.0368071415063005
"F","Ore","Control",0.0416764365888217
"F","Ore","Control",0.060007625790435
"F","Ore","Control",0.0560158306987925
"F","Ore","Control",0.0568204754104579
"F","Ore","Control",0.0607939387450931
"F","Ore","Control",0.0491535921360866
"F","Ore","Control",0.0602107506921085
"F","Ore","Control",0.048166598766219
"F","Ore","Control",0.060988615964286
"F","Ore","Control",0.0713901169620871
"F","Ore","Control",0.0690595700236839
"F","Ore","Control",0.0546567490443738
"F","Ore","Control",0.0604569290760639
"F","Ore","Control",0.0596591879143695
"F","Ore","Control",0.0618972557085369
"F","Ore","Control",0.0527245128926272
"F","Ore","Control",0.0509174361748802
"F","Ore","Control",0.0621703135985627
"F","Ore","Control",0.0558044050288201
"F","Ore","Control",0.058969238561598
"F","Ore","Control",0.0681686587923017
"F","Ore","Control",0.0396829625422273
"F","Ore","Control",0.0497276133132939
"F","Ore","Control",0.0576646477159864
"F","Ore","Control",0.0677852602554189
"F","Ore","Control",0.0593241779260474
"F","Ore","Control",0.0591327496042807
"F","Ore","Control",0.0435660629811846
"F","Ore","Control",0.0664662681629669
"F","Ore","Control",0.0575697976875917
"F","Ore","Control",0.0852449350604218
"F","Ore","Control",0.061610850873807
"F","Ore","Control",0.0478629107897167
"F","Ore","Control",0.0440106193244797
"F","Ore","Control",0.047071548322674
"F","Ore","Control",0.0568682389104371
"F","Ore","Control",0.0453572734342002
"F","Ore","Control",0.0583103767278745
"F","Ore","Control",0.0508327751537678
"F","Ore","Control",0.053860229414083
"F","Ore","Control",0.0633714803001481
"F","Ore","Control",0.0571432365929588
"F","Ore","Control",0.0405908667187966
"F","Ore","Control",0.0418571030048503
"F","Ore","Control",0.0434104944772091
"F","Ore","Control",0.0650692961113529
"F","Ore","Control",0.0538450574695438
"F","Ore","Control",0.0472358920082031
"F","Ore","Control",0.0563174102264502
"F","Ore","Control",0.0662725770106314
"F","Ore","Control",0.0522159520481576
"F","Ore","Control",0.0550933006646916
"F","Ore","Control",0.0447749434165172
"F","Ore","Control",0.0592381567725797
"F","Ore","Control",0.0448197095831578
"F","Ore","Control",0.0539318945012115
"F","Ore","Control",0.0502350156089559
"F","Ore","Control",0.0515903814402117
"F","Ore","Control",0.0453065003844724
"F","Ore","Control",0.0442031512856077
"F","Ore","Control",0.0422006401031255
"F","Ore","Control",0.0431827514870282
"F","Ore","Control",0.0753867012372627
"F","Ore","Control",0.070737187649105
"F","Ore","Control",0.0544052341192269
"F","Ore","Control",0.0409948050915571
"F","Ore","Control",0.0427596272847676
"F","Ore","Control",0.0749427644029193
"F","Ore","Control",0.0526293686995273
"F","Ore","Control",0.0411191036364009
"F","Ore","Control",0.0472995797092225
"F","Ore","Control",0.0376909688314652
"F","Ore","Control",0.0479948790103077
"F","Ore","Control",0.0310863637366659
"F","Ore","Control",0.0548062769443139
"F","Ore","Control",0.0440436628756455
"F","Ore","Control",0.0489559952222469
"F","Ore","Control",0.0459301000254514
"F","Ore","Control",0.0585041791553399
"F","Ore","Control",0.0546507569460548
"F","Ore","Control",0.0610959383641944
"F","Ore","Control",0.0599103600428532
"F","Ore","Control",0.0614002295443361
"F","Ore","Control",0.0533552670666351
"F","Ore","Control",0.0648376338340073
"F","Ore","Control",0.0451517732981363
"F","Ore","Control",0.0516651208459557
"F","Ore","Control",0.0459797475998899
"F","Ore","Control",0.0573182463948286
"F","Ore","Control",0.0685666040136285
"F","Ore","Control",0.0418561796755791
"F","Ore","Control",0.0522875014692041
"F","Ore","Control",0.062275006272176
"F","Ore","Control",0.0583637851814698
"F","Ore","Control",0.0635650004107916
"F","Ore","Control",0.0455152433260937
"F","Ore","Control",0.0602103050378481
"F","Ore","Control",0.0425593086223279
"F","Ore","Control",0.0614502932548218
"F","Ore","Control",0.0663279565984823
"F","Ore","Control",0.0655474039677143
"F","Ore","Control",0.0418474468824899
"F","Ore","Control",0.0715002178165822
"F","Ore","Control",0.0570852081121678
"F","Ore","Control",0.0647698831923677
"F","Ore","Control",0.0493844677307902
"F","Ore","Control",0.0693943052918913
"F","Ore","Control",0.0594727134439126
"F","Ore","Control",0.050042071469038
"F","Ore","Control",0.054856584341907
"F","Ore","Control",0.0599600415760696
"F","Ore","Control",0.0510442120002704
"F","Ore","Control",0.0403168524192404
"F","Ore","Control",0.0505099538191545
"F","Ore","Control",0.0466269339902296
"F","Ore","Control",0.0470363872009162
"F","Ore","Control",0.0533980596614706
"F","Ore","Control",0.0623220428734286
"F","Ore","Control",0.0638531914358741
"F","Ore","Control",0.0486275100448393
"F","Ore","Control",0.06675558073067
"F","Ore","Control",0.0581054268065116
"F","Ore","Control",0.048268472848831
"F","Ore","Control",0.0375857991750398
"F","Ore","Control",0.0604430937400957
"F","Ore","Control",0.0582917407867313
"F","Ore","Control",0.0384778910176515
"F","Ore","Control",0.0659891860931896
"F","Ore","Control",0.0600053042450783
"F","Ore","Control",0.0595863337051775
"F","Ore","Control",0.0486875816336914
"F","Ore","Control",0.0594707161486949
"F","Ore","Control",0.0586090294745246
"F","Ore","Control",0.0512561760720278
"F","Ore","Control",0.0492459482570915
"F","Ore","Control",0.0616392743355926
"F","Ore","Control",0.0528286933771651
"F","Ore","Control",0.0636311498787729
"F","Ore","Control",0.0660393802847489
"F","Ore","Control",0.0549490568035165
"F","Ore","Control",0.0460985649147338
"F","Ore","Control",0.0637857834990355
"F","Ore","Control",0.0738403643579041
"F","Ore","Control",0.0674341514529265
"F","Ore","Control",0.0528035985089111
"F","Ore","Control",0.0428506790870213
"F","Ore","Control",0.0650880121040821
"F","Ore","Control",0.0620557998537073
"F","Ore","Control",0.0663118207605403
"F","Ore","Control",0.0579519018637545
"F","Ore","Control",0.0481298151471426
"F","Ore","Control",0.0425502569948961
"F","Ore","Control",0.0524808195630338
"F","Ore","Control",0.0559557439948816
"F","Ore","Control",0.052169838504941
"F","Ore","Control",0.0642901492230249
"F","Ore","Control",0.0390000254229053
"F","Ore","Control",0.0651264582994982
"F","Ore","Control",0.0505473595831455
"F","Ore","Control",0.0476136874823588
"F","Ore","Control",0.0559574099267112
"F","Ore","Control",0.0500070176433562
"F","Ore","Control",0.055994080114243
"F","Ore","Control",0.0480157326223474
"F","Ore","Control",0.0489967273261088
"F","Ore","Control",0.0542615301935614
"F","Ore","Control",0.0374633724954043
"F","Ore","Control",0.0450560137317401
"F","Ore","Control",0.0591732227450092
"F","Ore","Control",0.0591746868734366
"F","Ore","Control",0.0522949133849831
"F","Ore","Control",0.0659497597298112
"F","Ore","Control",0.0638230009005745
"F","Ore","Control",0.0746859347913914
"F","Ore","Control",0.0594833602832669
"F","Ore","Control",0.0526492145152838
"F","Ore","Control",0.0641299307405635
"F","Ore","Control",0.0467874101800446
"F","Ore","Control",0.0622068255707666
"F","Ore","Control",0.0515002164838033
"F","Ore","Control",0.0506725044734815
"F","Ore","Control",0.0466948045030348
"F","Ore","Control",0.0594787685985899
"F","Ore","Control",0.0431017076409545
"F","Ore","Control",0.0394724451290062
"F","Ore","Control",0.0537968119284946
"F","Ore","Control",0.0537940526854182
"F","Ore","Control",0.061379298080254
"F","Ore","Control",0.0656646211071827
"F","Ore","Control",0.0551557915462658
"F","Ore","Control",0.0487953739984949
"F","Ore","Control",0.0512355085778625
"F","Ore","Control",0.0506903525695156
"F","Ore","Control",0.0422098095384908
"F","Ore","Control",0.0681374610812102
"F","Ore","Control",0.06407207140293
"F","Ore","Control",0.0509920200605969
"F","Ore","Control",0.0603801370948827
"F","Ore","Control",0.0533434913473601
"F","Ore","Control",0.0464082909222214
"F","Ore","Control",0.0662050168142176
"F","Ore","Control",0.0655849454132956
"F","Ore","Control",0.054096402364235
"F","Ore","Control",0.066913976603483
"F","Ore","Control",0.0587117163716602
"F","Ore","Control",0.0650945908046585
"F","Ore","Control",0.0609606177839586
"F","Ore","Control",0.0450070247640651
"F","Ore","Control",0.055629168532746
"F","Ore","Control",0.068766440380237
"F","Ore","Control",0.0432198410718505
"F","Ore","Control",0.0470945639164633
"F","Ore","Control",0.0629414500590833
"F","Ore","Control",0.032994677254619
"F","Ore","Control",0.0529188372877066
"F","Ore","Control",0.0578304984584581
"F","Ore","Control",0.0355424892181623
"F","Ore","Control",0.0468099735158547
"F","Ore","Control",0.0593024922242266
"F","Ore","Control",0.0641019711707838
"F","Ore","Control",0.0566171490509431
"F","Ore","Control",0.0442013074712919
"F","Ore","Control",0.0390163373754341
"F","Ore","Control",0.0652649021197921
"F","Ore","Control",0.0550939047433685
"F","Ore","Control",0.0485956996994048
"F","Ore","Control",0.0490363934279998
"F","Ore","Control",0.0511409822580774
"F","Ore","Control",0.0545917764547
"F","Ore","Control",0.0596224942208988
"F","Ore","Control",0.0545774540442783
"F","Ore","Control",0.0633453941801988
"F","Ore","Control",0.0567857818207638
"F","Ore","Control",0.0570831142759778
"F","Ore","Control",0.0443621739367952
"F","Ore","Control",0.0442205643154109
"F","Ore","Control",0.0692580518474992
"F","Ore","Control",0.037524375326276
"F","Ore","Control",0.05380051597049
"F","Ore","Control",0.071044125834179
"F","Ore","Control",0.0485535267793
"F","Ore","Control",0.048532450894388
"F","Ore","Control",0.0608354403643527
"F","Ore","Control",0.067271570966906
"F","Ore","Control",0.0685473786877424
"F","Ore","Control",0.0329020953764626
"F","Ore","Control",0.0642749133331319
"F","Ore","Control",0.057619182530089
"F","Ore","Control",0.04392334036796
"F","Ore","Control",0.0443870608486238
"F","Ore","Control",0.0661017152359619
"F","Ore","Control",0.0563150684325891
"F","Ore","Control",0.0466701184823276
"F","Ore","Control",0.0440535673657365
"F","Ore","Control",0.0378521315081004
"F","Ore","Control",0.0569231214446026
"F","Ore","Control",0.0453450688737822
"F","Ore","Control",0.0588742644395392
"F","Ore","Control",0.0465756619857532
"F","Ore","Control",0.0748689207463989
"F","Ore","Control",0.0596439788977882
"F","Ore","Control",0.064450106868745
"F","Ore","Control",0.067419571734196
"F","Ore","Control",0.0569689020196417
"F","Ore","Control",0.0568789733944982
"F","Ore","Control",0.0702751325571349
"F","Ore","Control",0.0554604069408422
"F","Ore","Control",0.0580258641092328
"F","Ore","Control",0.0546527684452504
"F","Ore","Control",0.0527979414715339
"F","Ore","Control",0.0532496380410319
"F","Ore","Control",0.0505589056420575
"F","Ore","Control",0.0533816326678963
"F","Ore","Control",0.0386470704649469
"F","Ore","Control",0.0722745990413345
"F","Ore","Control",0.0560158057809275
"F","Ore","Control",0.0581268944245755
"F","Ore","Control",0.0597779965765038
"F","Ore","Control",0.0495600440670186
"F","Ore","Control",0.0473667810318291
"F","Ore","Control",0.0623228924332111
"F","Ore","Control",0.0435783477780294
"F","Ore","Control",0.0584593522663612
"F","Ore","Control",0.0583466916163645
"F","Ore","Control",0.0590914143271878
"F","Ore","Control",0.0581097715929883
"F","Ore","Control",0.0478866581510777
"F","Ore","Control",0.049775028187051
"F","Ore","Control",0.0395342235668432
"F","Ore","Control",0.0482534284545828
"F","Ore","Control",0.0590064871786315
"F","Ore","Control",0.0505763964371531
"F","Ore","Control",0.0753691738924699
"F","Ore","Control",0.0543292249115249
"F","Ore","Control",0.066355234309762
"F","Ore","Control",0.0574971554219116
"F","Ore","Control",0.0434838944613908
"F","Ore","Control",0.0560607135883406
"F","Ore","Control",0.0518578331114433
"F","Ore","Control",0.038731738293066
"F","Ore","Control",0.0604858215333576
"F","Ore","Control",0.0568407976192445
"F","Ore","Control",0.0661077699667625
"F","Ore","Control",0.0493800432947637
"F","Ore","Control",0.0444301668635818
"F","Ore","Control",0.0404537493577734
"F","Ore","Control",0.0468543478297986
"F","Ore","Control",0.0528922658469169
"F","Ore","Control",0.0581707502884278
"F","Ore","Control",0.053607513299696
"F","Ore","Control",0.0576392775192052
