Mito,Nuc,treatment,Sex,Day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err,vial,build
Ore,Ore,C,F,071223Ore,2,Ore_OreRC_F_071223Ore__5,52,102,1.6384,21.7563,0.9264,0,0.0529,5,parental
Ore,Ore,C,F,071223Ore,2,Ore_OreRC_F_071223Ore__6,90,140,1.6504,32.8886,0.9843,0,0.0235,6,parental
Ore,Ore,C,F,071223Ore,3,Ore_OreRC_F_071223Ore__1,50,100,1.2404,36.2166,0.8463,0,0.062,1,parental
Ore,Ore,C,F,071223Ore,3,Ore_OreRC_F_071223Ore__2,90,140,1.3084,33.6168,0.9818,0,0.0201,2,parental
Ore,Ore,C,F,071223Ore,3,Ore_OreRC_F_071223Ore__3,73,123,1.9138,6.183,0.9795,0,0.0312,3,parental
Ore,Ore,C,F,071223Ore,3,Ore_OreRC_F_071223Ore__4,90,140,0.5035,21.9447,0.9182,0,0.0172,4,parental
Ore,Ore,C,F,071223Ore,3,Ore_OreRC_F_071223Ore__5,7,57,1.2235,44.8217,0.9339,0,0.0372,5,parental
Ore,Ore,C,F,071223Ore,3,Ore_OreRC_F_071223Ore__6,32,82,2.1902,20.5751,0.9683,0,0.0448,6,parental
Ore,Ore,C,F,071323Ore,1,Ore_OreRC_F_071323Ore__1,49,99,1.8673,-5.0007,0.8784,0,0.0806,1,parental
Ore,Ore,C,F,071323Ore,1,Ore_OreRC_F_071323Ore__2,92,142,2.165,9.2038,0.9778,0,0.0369,2,parental
Ore,Ore,C,F,071323Ore,1,Ore_OreRC_F_071323Ore__3,92,142,0.9909,47.366,0.9729,0,0.0187,3,parental
Ore,Ore,C,F,071323Ore,1,Ore_OreRC_F_071323Ore__4,61,111,1.4407,9.6916,0.9808,0,0.0228,4,parental
Ore,Ore,C,F,071323Ore,1,Ore_OreRC_F_071323Ore__5,35,85,1.0589,36.1223,0.955,0,0.0261,5,parental
Ore,Ore,C,F,071323Ore,1,Ore_OreRC_F_071323Ore__6,65,115,2.029,1.3567,0.9737,0,0.0377,6,parental
Ore,Ore,C,F,071323Ore,2,Ore_OreRC_F_071323Ore__1,51,101,2.2183,-15.0678,0.9716,0,0.0429,1,parental
Ore,Ore,C,F,071323Ore,2,Ore_OreRC_F_071323Ore__2,33,83,2.0219,-1.7917,0.9906,0,0.0222,2,parental
Ore,Ore,C,F,071323Ore,2,Ore_OreRC_F_071323Ore__3,58,108,1.4638,16.5401,0.9473,0,0.0393,3,parental
Ore,Ore,C,F,071323Ore,2,Ore_OreRC_F_071323Ore__4,60,110,1.2839,6.8717,0.9755,0,0.023,4,parental
Ore,Ore,C,F,071323Ore,2,Ore_OreRC_F_071323Ore__5,11,61,0.9131,40.8043,0.958,0,0.0217,5,parental
Ore,Ore,C,F,071323Ore,2,Ore_OreRC_F_071323Ore__6,27,77,1.4215,25.0927,0.9885,0,0.0172,6,parental
Ore,Ore,C,F,071323Ore,3,Ore_OreRC_F_071323Ore__1,18,68,1.1108,55.1775,0.9704,0,0.0219,1,parental
Ore,Ore,C,F,071323Ore,3,Ore_OreRC_F_071323Ore__2,23,73,2.6197,-1.6869,0.9904,0,0.029,2,parental
Ore,Ore,C,F,071323Ore,3,Ore_OreRC_F_071323Ore__3,52,102,1.2557,32.6463,0.9313,0,0.039,3,parental
Ore,Ore,C,F,071323Ore,3,Ore_OreRC_F_071323Ore__4,53,103,1.5185,5.6466,0.9798,0,0.0246,4,parental
Ore,Ore,C,F,071323Ore,3,Ore_OreRC_F_071323Ore__5,16,66,0.5179,35.0253,0.9312,0,0.0161,5,parental
Ore,Ore,C,F,071323Ore,3,Ore_OreRC_F_071323Ore__6,17,67,1.0334,26.5139,0.9749,0,0.0187,6,parental
Ore,Ore,C,M,071223Ore,1,Ore_OreRC_M_071223Ore__1,43,93,2.9068,27.9516,0.9782,0,0.049,1,parental
Ore,Ore,C,M,071223Ore,1,Ore_OreRC_M_071223Ore__2,42,92,2.6735,31.4627,0.9921,0,0.0268,2,parental
Ore,Ore,C,M,071223Ore,1,Ore_OreRC_M_071223Ore__3,26,76,2.839,52.2976,0.9711,0,0.0554,3,parental
Ore,Ore,C,M,071223Ore,1,Ore_OreRC_M_071223Ore__4,83,133,2.4491,0.5925,0.9834,0,0.0359,4,parental
Ore,Ore,C,M,071223Ore,1,Ore_OreRC_M_071223Ore__5,60,110,2.1245,23.098,0.9579,0,0.0505,5,parental
Ore,Ore,C,M,071223Ore,1,Ore_OreRC_M_071223Ore__6,19,69,2.7713,37.3716,0.9825,0,0.0416,6,parental
Ore,Ore,C,M,071223Ore,2,Ore_OreRC_M_071223Ore__1,21,71,3.0173,33.8522,0.9776,0,0.0516,1,parental
Ore,Ore,C,M,071223Ore,2,Ore_OreRC_M_071223Ore__2,36,86,2.3639,29.115,0.9888,0,0.0283,2,parental
Ore,Ore,C,M,071223Ore,2,Ore_OreRC_M_071223Ore__3,24,74,1.6544,69.8468,0.9344,0,0.0501,3,parental
Ore,Ore,C,M,071223Ore,2,Ore_OreRC_M_071223Ore__4,4,54,1.6285,40.3951,0.9799,0,0.0263,4,parental
Ore,Ore,C,M,071223Ore,2,Ore_OreRC_M_071223Ore__5,31,81,2.6527,30.7258,0.991,0,0.0284,5,parental
Ore,Ore,C,M,071223Ore,2,Ore_OreRC_M_071223Ore__6,46,96,3.1113,6.9156,0.9925,0,0.0305,6,parental
Ore,Ore,C,M,071223Ore,3,Ore_OreRC_M_071223Ore__1,89,139,3.1327,-41.9718,0.9691,0,0.0633,1,parental
Ore,Ore,C,M,071223Ore,3,Ore_OreRC_M_071223Ore__2,14,64,2.4619,34.1421,0.9869,0,0.032,2,parental
Ore,Ore,C,M,071223Ore,3,Ore_OreRC_M_071223Ore__3,36,86,1.8578,34.5237,0.9605,0,0.0427,3,parental
Ore,Ore,C,M,071223Ore,3,Ore_OreRC_M_071223Ore__4,27,77,1.159,43.7367,0.8406,0,0.0593,4,parental
Ore,Ore,C,M,071223Ore,3,Ore_OreRC_M_071223Ore__5,21,71,2.6996,32.1035,0.9894,0,0.0314,5,parental
Ore,Ore,C,M,071223Ore,3,Ore_OreRC_M_071223Ore__6,45,95,3.3872,5.2047,0.9932,0,0.0314,6,parental
Ore,Ore,C,M,071323Ore,1,Ore_OreRC_M_071323Ore__1,28,78,2.8499,6.2366,0.9873,0,0.0364,1,parental
Ore,Ore,C,M,071323Ore,1,Ore_OreRC_M_071323Ore__2,90,140,3.4979,-55.6678,0.9854,0,0.0479,2,parental
Ore,Ore,C,M,071323Ore,1,Ore_OreRC_M_071323Ore__3,69,119,2.5546,3.1551,0.9512,0,0.0658,3,parental
Ore,Ore,C,M,071323Ore,1,Ore_OreRC_M_071323Ore__4,51,101,2.1942,-4.2092,0.9883,0,0.0268,4,parental
Ore,Ore,C,M,071323Ore,1,Ore_OreRC_M_071323Ore__5,46,96,0.8185,38.0614,0.9464,0,0.0222,5,parental
Ore,Ore,C,M,071323Ore,1,Ore_OreRC_M_071323Ore__6,58,108,3.3467,-15.2776,0.9704,0,0.0661,6,parental
Ore,Ore,C,M,071323Ore,2,Ore_OreRC_M_071323Ore__1,88,138,2.5369,28.3491,0.9945,0,0.0213,1,parental
Ore,Ore,C,M,071323Ore,2,Ore_OreRC_M_071323Ore__2,58,108,3.3322,8.0191,0.977,0,0.0577,2,parental
Ore,Ore,C,M,071323Ore,2,Ore_OreRC_M_071323Ore__3,56,106,2.4025,28.7169,0.9572,0,0.0576,3,parental
Ore,Ore,C,M,071323Ore,2,Ore_OreRC_M_071323Ore__4,34,84,2.5924,26.2893,0.9886,0,0.0313,4,parental
Ore,Ore,C,M,071323Ore,2,Ore_OreRC_M_071323Ore__5,34,84,1.2787,35.1606,0.981,0,0.0201,5,parental
Ore,Ore,C,M,071323Ore,2,Ore_OreRC_M_071323Ore__6,81,131,2.057,36.6313,0.9844,0,0.0292,6,parental
Ore,Ore,C,M,071323Ore,3,Ore_OreRC_M_071323Ore__1,14,64,2.4543,12.5727,0.9885,0,0.0297,1,parental
Ore,Ore,C,M,071323Ore,3,Ore_OreRC_M_071323Ore__2,37,87,3.5012,3.6806,0.9934,0,0.032,2,parental
Ore,Ore,C,M,071323Ore,3,Ore_OreRC_M_071323Ore__3,39,89,3.7067,-10.7965,0.9938,0,0.0328,3,parental
Ore,Ore,C,M,071323Ore,3,Ore_OreRC_M_071323Ore__4,38,88,2.8813,14.5666,0.9783,0,0.0484,4,parental
Ore,Ore,C,M,071323Ore,3,Ore_OreRC_M_071323Ore__5,26,76,1.0831,33.1985,0.9755,0,0.0194,5,parental
Ore,Ore,C,M,071323Ore,3,Ore_OreRC_M_071323Ore__6,58,108,3.4515,-14.4469,0.9714,0,0.0669,6,parental
Ore,Ore,R,F,071223Ore,1,Ore_OreRR_F_071223Ore__1,46,96,2.1256,24.6125,0.9733,0,0.0398,1,parental
Ore,Ore,R,F,071223Ore,1,Ore_OreRR_F_071223Ore__2,12,62,1.147,89.868,0.8575,0,0.0546,2,parental
Ore,Ore,R,F,071223Ore,1,Ore_OreRR_F_071223Ore__3,47,97,1.9904,19.1108,0.9708,0,0.039,3,parental
Ore,Ore,R,F,071223Ore,1,Ore_OreRR_F_071223Ore__4,43,93,1.76,12.8713,0.9729,0,0.0332,4,parental
Ore,Ore,R,F,071223Ore,1,Ore_OreRR_F_071223Ore__5,71,121,2.0273,16.0481,0.9889,0,0.0242,5,parental
Ore,Ore,R,F,071223Ore,1,Ore_OreRR_F_071223Ore__6,25,75,1.2049,30.332,0.952,0,0.0307,6,parental
Ore,Ore,R,F,071223Ore,2,Ore_OreRR_F_071223Ore__1,41,91,2.4914,22.2291,0.9887,0,0.0299,1,parental
Ore,Ore,R,F,071223Ore,2,Ore_OreRR_F_071223Ore__2,32,82,1.0975,61.5275,0.9469,0,0.0296,2,parental
Ore,Ore,R,F,071223Ore,2,Ore_OreRR_F_071223Ore__3,92,142,2.7724,8.1101,0.9571,0,0.0666,3,parental
Ore,Ore,R,F,071223Ore,2,Ore_OreRR_F_071223Ore__4,75,125,1.9948,35.5608,0.9905,0,0.022,4,parental
Ore,Ore,R,F,071223Ore,2,Ore_OreRR_F_071223Ore__5,73,123,1.9625,25.9273,0.9805,0,0.0312,5,parental
Ore,Ore,R,F,071223Ore,2,Ore_OreRR_F_071223Ore__6,47,97,1.7424,12.6516,0.9853,0,0.024,6,parental
Ore,Ore,R,F,071223Ore,3,Ore_OreRR_F_071223Ore__1,67,117,2.5504,28.3489,0.9904,0,0.0283,1,parental
Ore,Ore,R,F,071223Ore,3,Ore_OreRR_F_071223Ore__2,47,97,1.7644,36.7413,0.9844,0,0.025,2,parental
Ore,Ore,R,F,071223Ore,3,Ore_OreRR_F_071223Ore__3,61,111,1.6589,69.363,0.8935,0,0.0662,3,parental
Ore,Ore,R,F,071223Ore,3,Ore_OreRR_F_071223Ore__4,37,87,2.5486,37.8752,0.9833,0,0.0374,4,parental
Ore,Ore,R,F,071223Ore,3,Ore_OreRR_F_071223Ore__5,49,99,1.8086,48.7253,0.9803,0,0.0289,5,parental
Ore,Ore,R,F,071223Ore,3,Ore_OreRR_F_071223Ore__6,68,118,1.4242,33.2585,0.9671,0,0.0297,6,parental
Ore,Ore,R,F,071323Ore,1,Ore_OreRR_F_071323Ore__1,42,92,2.1341,4.6184,0.9796,0,0.0348,1,parental
Ore,Ore,R,F,071323Ore,1,Ore_OreRR_F_071323Ore__2,51,101,1.199,16.3934,0.9103,0,0.0433,2,parental
Ore,Ore,R,F,071323Ore,1,Ore_OreRR_F_071323Ore__3,66,116,0.7792,19.1464,0.9436,0,0.0217,3,parental
Ore,Ore,R,F,071323Ore,1,Ore_OreRR_F_071323Ore__4,31,81,2.1884,27.6594,0.9538,0,0.0547,4,parental
Ore,Ore,R,F,071323Ore,1,Ore_OreRR_F_071323Ore__5,36,86,1.951,21.6108,0.9507,0,0.0505,5,parental
Ore,Ore,R,F,071323Ore,1,Ore_OreRR_F_071323Ore__6,1,51,0.3902,36.7454,0.7639,0,0.0262,6,parental
Ore,Ore,R,F,071323Ore,2,Ore_OreRR_F_071323Ore__1,24,74,1.1326,27.1664,0.9619,0,0.0256,1,parental
Ore,Ore,R,F,071323Ore,2,Ore_OreRR_F_071323Ore__2,44,94,0.5087,21.4361,0.9448,0,0.014,2,parental
Ore,Ore,R,F,071323Ore,2,Ore_OreRR_F_071323Ore__3,83,133,0.8393,26.3098,0.9356,0,0.0251,3,parental
Ore,Ore,R,F,071323Ore,2,Ore_OreRR_F_071323Ore__4,75,125,1.3264,49.7472,0.9637,0,0.0292,4,parental
Ore,Ore,R,F,071323Ore,2,Ore_OreRR_F_071323Ore__5,26,76,1.08,25.7298,0.977,0,0.0187,5,parental
Ore,Ore,R,F,071323Ore,2,Ore_OreRR_F_071323Ore__6,42,92,0.6174,25.3333,0.8935,0,0.0246,6,parental
Ore,Ore,R,F,071323Ore,3,Ore_OreRR_F_071323Ore__1,12,62,1.1144,26.7113,0.9607,0,0.0256,1,parental
Ore,Ore,R,F,071323Ore,3,Ore_OreRR_F_071323Ore__2,42,92,0.8082,13.329,0.9694,0,0.0162,2,parental
Ore,Ore,R,F,071323Ore,3,Ore_OreRR_F_071323Ore__3,38,88,1.3306,34.8309,0.9268,0,0.0428,3,parental
Ore,Ore,R,F,071323Ore,3,Ore_OreRR_F_071323Ore__4,91,141,1.2555,8.2054,0.9723,0,0.024,4,parental
Ore,Ore,R,F,071323Ore,3,Ore_OreRR_F_071323Ore__5,21,71,1.0895,32.6063,0.966,0,0.0232,5,parental
Ore,Ore,R,F,071323Ore,3,Ore_OreRR_F_071323Ore__6,7,57,0.4502,31.5191,0.9154,0,0.0157,6,parental
Ore,Ore,R,M,071223Ore,1,Ore_OreRR_M_071223Ore__1,36,86,2.7137,4.3886,0.9863,0,0.0361,1,parental
Ore,Ore,R,M,071223Ore,1,Ore_OreRR_M_071223Ore__2,69,119,2.7142,3.4984,0.9787,0,0.0452,2,parental
Ore,Ore,R,M,071223Ore,1,Ore_OreRR_M_071223Ore__3,15,65,2.2243,35.5173,0.9925,0,0.0217,3,parental
Ore,Ore,R,M,071223Ore,1,Ore_OreRR_M_071223Ore__4,71,121,2.8534,-10.5493,0.9907,0,0.0312,4,parental
Ore,Ore,R,M,071223Ore,1,Ore_OreRR_M_071223Ore__5,57,107,2.8798,-5.577,0.9951,0,0.0227,5,parental
Ore,Ore,R,M,071223Ore,1,Ore_OreRR_M_071223Ore__6,76,126,3.4936,29.5686,0.987,0,0.0451,6,parental
Ore,Ore,R,M,071223Ore,2,Ore_OreRR_M_071223Ore__1,78,128,3.6688,3.137,0.9868,0,0.0478,1,parental
Ore,Ore,R,M,071223Ore,2,Ore_OreRR_M_071223Ore__2,1,51,1.6684,83.724,0.9781,0,0.0282,2,parental
Ore,Ore,R,M,071223Ore,2,Ore_OreRR_M_071223Ore__3,57,107,2.8647,44.5951,0.9995,0,0.0074,3,parental
Ore,Ore,R,M,071223Ore,2,Ore_OreRR_M_071223Ore__4,68,118,3.026,22.7449,0.9958,0,0.022,4,parental
Ore,Ore,R,M,071223Ore,2,Ore_OreRR_M_071223Ore__5,73,123,1.6303,60.0859,0.9825,0,0.0245,5,parental
Ore,Ore,R,M,071223Ore,2,Ore_OreRR_M_071223Ore__6,42,92,2.151,47.4126,0.9675,0,0.0446,6,parental
Ore,Ore,R,M,071223Ore,3,Ore_OreRR_M_071223Ore__1,38,88,2.6316,1.7213,0.9894,0,0.0306,1,parental
Ore,Ore,R,M,071223Ore,3,Ore_OreRR_M_071223Ore__2,90,140,3.4024,-56.7409,0.9898,0,0.0389,2,parental
Ore,Ore,R,M,071223Ore,3,Ore_OreRR_M_071223Ore__3,10,60,1.8193,40.8038,0.9773,0,0.0313,3,parental
Ore,Ore,R,M,071223Ore,3,Ore_OreRR_M_071223Ore__4,55,105,2.7099,8.0707,0.9924,0,0.0266,4,parental
Ore,Ore,R,M,071223Ore,3,Ore_OreRR_M_071223Ore__5,54,104,2.8181,21.524,0.9733,0,0.0527,5,parental
Ore,Ore,R,M,071223Ore,3,Ore_OreRR_M_071223Ore__6,52,102,3.7469,-24.1382,0.9944,0,0.0317,6,parental
Ore,Ore,R,M,071323Ore,1,Ore_OreRR_M_071323Ore__1,50,100,2.806,28.2309,0.9827,0,0.0419,1,parental
Ore,Ore,R,M,071323Ore,1,Ore_OreRR_M_071323Ore__2,79,129,2.0583,37.8497,0.9675,0,0.0427,2,parental
Ore,Ore,R,M,071323Ore,1,Ore_OreRR_M_071323Ore__3,77,127,2.165,-3.4251,0.9785,0,0.0362,3,parental
Ore,Ore,R,M,071323Ore,1,Ore_OreRR_M_071323Ore__4,27,77,2.4707,24.3763,0.9957,0,0.0182,4,parental
Ore,Ore,R,M,071323Ore,1,Ore_OreRR_M_071323Ore__5,60,110,1.6913,42.9526,0.9877,0,0.0213,5,parental
Ore,Ore,R,M,071323Ore,1,Ore_OreRR_M_071323Ore__6,65,115,2.6829,41.2955,0.9721,0,0.0514,6,parental
Ore,Ore,R,M,071323Ore,2,Ore_OreRR_M_071323Ore__1,40,90,3.8599,-19.2578,0.9876,0,0.0486,1,parental
Ore,Ore,R,M,071323Ore,2,Ore_OreRR_M_071323Ore__2,7,57,1.8587,59.2335,0.9768,0,0.0323,2,parental
Ore,Ore,R,M,071323Ore,2,Ore_OreRR_M_071323Ore__3,87,137,1.9121,-18.8836,0.9611,0,0.0436,3,parental
Ore,Ore,R,M,071323Ore,2,Ore_OreRR_M_071323Ore__4,13,63,2.016,37.9757,0.9669,0,0.0422,4,parental
Ore,Ore,R,M,071323Ore,2,Ore_OreRR_M_071323Ore__5,26,76,2.0866,24.9721,0.9915,0,0.0217,5,parental
Ore,Ore,R,M,071323Ore,2,Ore_OreRR_M_071323Ore__6,89,139,2.9554,23.1852,0.9882,0,0.0364,6,parental
Ore,Ore,R,M,071323Ore,3,Ore_OreRR_M_071323Ore__1,31,81,3.481,7.3052,0.9934,0,0.032,1,parental
Ore,Ore,R,M,071323Ore,3,Ore_OreRR_M_071323Ore__2,85,135,2.5157,16.5615,0.9939,0,0.0222,2,parental
Ore,Ore,R,M,071323Ore,3,Ore_OreRR_M_071323Ore__3,24,74,2.2262,28.0119,0.9816,0,0.0344,3,parental
Ore,Ore,R,M,071323Ore,3,Ore_OreRR_M_071323Ore__4,27,77,3.1896,20.5564,0.9933,0,0.0294,4,parental
Ore,Ore,R,M,071323Ore,3,Ore_OreRR_M_071323Ore__5,52,102,2.7614,-11.8901,0.9927,0,0.0265,5,parental
Ore,Ore,R,M,071323Ore,3,Ore_OreRR_M_071323Ore__6,92,142,2.8417,-13.32,0.9825,0,0.0427,6,parental
sm21,375,C,F,71223,1,sm21_375AC_F_071223__1,65,115,3.9098,-16.806,0.9904,0,0.0434,1,A
sm21,375,C,F,71223,1,sm21_375AC_F_071223__2,6,56,3.4189,39.303,0.9912,0,0.0362,2,A
sm21,375,C,F,71223,1,sm21_375AC_F_071223__3,45,95,3.6824,6.9194,0.9982,0,0.0177,3,A
sm21,375,C,F,71223,1,sm21_375AC_F_071223__4,89,139,3.3271,5.1716,0.9663,0,0.0704,4,A
sm21,375,C,F,71223,1,sm21_375AC_F_071223__5,15,65,1.9087,104.8442,0.9904,0,0.0211,5,A
sm21,375,C,F,71223,1,sm21_375AC_F_071223__6,67,117,2.6881,35.9289,0.9966,0,0.0175,6,A
sm21,375,C,F,71223,2,sm21_375AC_F_071223__1,48,98,3.1651,3.6264,0.979,0,0.0523,1,A
sm21,375,C,F,71223,2,sm21_375AC_F_071223__2,53,103,3.5154,47.7851,0.9845,0,0.0497,2,A
sm21,375,C,F,71223,2,sm21_375AC_F_071223__3,91,141,3.3068,55.2474,0.9724,0,0.063,3,A
sm21,375,C,F,71223,2,sm21_375AC_F_071223__4,15,65,3.0708,36.7756,0.9638,0,0.0675,4,A
sm21,375,C,F,71223,2,sm21_375AC_F_071223__5,0,50,1.9341,131.203,0.994,0,0.0168,5,A
sm21,375,C,F,71223,2,sm21_375AC_F_071223__6,45,95,2.9279,21.647,0.9529,0,0.0739,6,A
sm21,375,C,F,71223,3,sm21_375AC_F_071223__1,30,80,4.2282,12.1768,0.9937,0,0.0378,1,A
sm21,375,C,F,71223,3,sm21_375AC_F_071223__2,1,51,2.7005,50.6391,0.9911,0,0.0288,2,A
sm21,375,C,F,71223,3,sm21_375AC_F_071223__3,18,68,2.7801,46.7173,0.9867,0,0.0363,3,A
sm21,375,C,F,71223,3,sm21_375AC_F_071223__4,73,123,3.7786,-14.0883,0.9916,0,0.0391,4,A
sm21,375,C,F,71223,3,sm21_375AC_F_071223__5,71,121,4.4662,5.2602,0.9988,0,0.0177,5,A
sm21,375,C,F,71223,3,sm21_375AC_F_071223__6,17,67,3.2418,43.9436,0.9891,0,0.0383,6,A
sm21,375,C,M,71223,1,sm21_375AC_M_071223__1,23,73,2.948,31.5042,0.9622,0,0.0662,1,A
sm21,375,C,M,71223,1,sm21_375AC_M_071223__2,56,106,2.4759,30.6511,0.995,0,0.0196,2,A
sm21,375,C,M,71223,1,sm21_375AC_M_071223__3,30,80,3.6706,20.4651,0.9908,0,0.0397,3,A
sm21,375,C,M,71223,1,sm21_375AC_M_071223__4,23,73,3.1304,52.0367,0.9762,0,0.0552,4,A
sm21,375,C,M,71223,1,sm21_375AC_M_071223__5,21,71,3.6959,52.833,0.9924,0,0.0363,5,A
sm21,375,C,M,71223,1,sm21_375AC_M_071223__6,2,52,2.3213,77.4027,0.9782,0,0.0391,6,A
sm21,375,C,M,71223,2,sm21_375AC_M_071223__1,64,114,2.678,17.015,0.9822,0,0.0406,1,A
sm21,375,C,M,71223,2,sm21_375AC_M_071223__2,39,89,2.617,45.6702,0.9943,0,0.0223,2,A
sm21,375,C,M,71223,2,sm21_375AC_M_071223__3,54,104,2.4041,75.8087,0.976,0,0.0426,3,A
sm21,375,C,M,71223,2,sm21_375AC_M_071223__4,0,50,2.7893,54.832,0.989,0,0.0331,4,A
sm21,375,C,M,71223,2,sm21_375AC_M_071223__5,48,98,3.8212,44.8657,0.996,0,0.0273,5,A
sm21,375,C,M,71223,2,sm21_375AC_M_071223__6,32,82,4.1027,19.8068,0.9841,0,0.0587,6,A
sm21,375,C,M,71223,3,sm21_375AC_M_071223__1,31,81,2.9896,23.2269,0.976,0,0.053,1,A
sm21,375,C,M,71223,3,sm21_375AC_M_071223__2,31,81,3.4119,29.6356,0.9952,0,0.0266,2,A
sm21,375,C,M,71223,3,sm21_375AC_M_071223__3,7,57,3.3397,55.754,0.9908,0,0.0362,3,A
sm21,375,C,M,71223,3,sm21_375AC_M_071223__4,32,82,2.858,55.3397,0.9458,0,0.0779,4,A
sm21,375,C,M,71223,3,sm21_375AC_M_071223__5,17,67,3.087,41.1104,0.9818,0,0.0474,5,A
sm21,375,C,M,71223,3,sm21_375AC_M_071223__6,5,55,2.495,52.8345,0.9924,0,0.0245,6,A
sm21,375,R,F,71223,1,sm21_375AR_F_071223__1,23,73,3.555,33.3752,0.9895,0,0.0412,1,A
sm21,375,R,F,71223,1,sm21_375AR_F_071223__2,56,106,2.8807,19.0397,0.9917,0,0.0297,2,A
sm21,375,R,F,71223,1,sm21_375AR_F_071223__3,37,87,4.232,-7.2168,0.9936,0,0.0383,3,A
sm21,375,R,F,71223,1,sm21_375AR_F_071223__4,65,115,2.6627,36.1781,0.9764,0,0.0468,4,A
sm21,375,R,F,71223,1,sm21_375AR_F_071223__5,92,142,1.8751,32.1043,0.9876,0,0.0236,5,A
sm21,375,R,F,71223,1,sm21_375AR_F_071223__6,43,93,1.7237,58.2309,0.9875,0,0.0219,6,A
sm21,375,R,F,71223,2,sm21_375AR_F_071223__1,6,56,3.8774,37.6924,0.9943,0,0.0329,1,A
sm21,375,R,F,71223,2,sm21_375AR_F_071223__2,77,127,3.2701,24.9207,0.995,0,0.0261,2,A
sm21,375,R,F,71223,2,sm21_375AR_F_071223__3,42,92,4.2698,12.1208,0.9912,0,0.0453,3,A
sm21,375,R,F,71223,2,sm21_375AR_F_071223__4,35,85,3.5717,7.3787,0.9575,0,0.0854,4,A
sm21,375,R,F,71223,2,sm21_375AR_F_071223__5,24,74,1.9746,27.7486,0.9901,0,0.0222,5,A
sm21,375,R,F,71223,2,sm21_375AR_F_071223__6,19,69,2.7817,58.5061,0.9738,0,0.0516,6,A
sm21,375,R,F,71223,3,sm21_375AR_F_071223__1,61,111,2.8278,73.92,0.9841,0,0.0405,1,A
sm21,375,R,F,71223,3,sm21_375AR_F_071223__2,76,126,3.2042,8.6426,0.9935,0,0.0292,2,A
sm21,375,R,F,71223,3,sm21_375AR_F_071223__3,50,100,3.4598,4.9461,0.9931,0,0.0324,3,A
sm21,375,R,F,71223,3,sm21_375AR_F_071223__4,61,111,2.884,15.483,0.9969,0,0.0181,4,A
sm21,375,R,F,71223,3,sm21_375AR_F_071223__5,21,71,2.5551,21.5611,0.9936,0,0.023,5,A
sm21,375,R,F,71223,3,sm21_375AR_F_071223__6,53,103,2.7761,68.4126,0.9907,0,0.0303,6,A
sm21,375,R,M,71223,1,sm21_375AR_M_071223__1,31,81,4.3162,27.9386,0.9917,0,0.0444,1,A
sm21,375,R,M,71223,1,sm21_375AR_M_071223__2,3,53,3.6101,70.754,0.9872,0,0.0462,2,A
sm21,375,R,M,71223,1,sm21_375AR_M_071223__3,25,75,3.8878,20.9671,0.9888,0,0.0466,3,A
sm21,375,R,M,71223,1,sm21_375AR_M_071223__4,26,76,3.3955,16.6491,0.9771,0,0.0587,4,A
sm21,375,R,M,71223,1,sm21_375AR_M_071223__5,43,93,4.1985,59.2015,0.9827,0,0.0628,5,A
sm21,375,R,M,71223,1,sm21_375AR_M_071223__6,19,69,2.8049,67.5177,0.9868,0,0.0365,6,A
sm21,375,R,M,71223,2,sm21_375AR_M_071223__1,13,63,3.6077,35.7107,0.9633,0,0.0798,1,A
sm21,375,R,M,71223,2,sm21_375AR_M_071223__2,57,107,2.7621,57.6679,0.9872,0,0.0355,2,A
sm21,375,R,M,71223,2,sm21_375AR_M_071223__3,15,65,3.3485,81.4798,0.963,0,0.0743,3,A
sm21,375,R,M,71223,2,sm21_375AR_M_071223__4,14,64,2.6212,57.787,0.9636,0,0.0577,4,A
sm21,375,R,M,71223,2,sm21_375AR_M_071223__5,57,107,3.9091,28.8917,0.9847,0,0.0549,5,A
sm21,375,R,M,71223,2,sm21_375AR_M_071223__6,3,53,3.2321,68.1204,0.9666,0,0.068,6,A
sm21,375,R,M,71223,3,sm21_375AR_M_071223__1,9,59,3.0209,43.7685,0.9622,0,0.0678,1,A
sm21,375,R,M,71223,3,sm21_375AR_M_071223__2,51,101,2.4804,42.9899,0.9281,0,0.079,2,A
sm21,375,R,M,71223,3,sm21_375AR_M_071223__3,28,78,3.4756,19.5873,0.9711,0,0.0678,3,A
sm21,375,R,M,71223,3,sm21_375AR_M_071223__4,1,51,2.0929,67.3343,0.9827,0,0.0313,4,A
sm21,375,R,M,71223,3,sm21_375AR_M_071223__5,25,75,3.0191,48.0862,0.9718,0,0.0581,5,A
sm21,375,R,M,71223,3,sm21_375AR_M_071223__6,4,54,2.4044,68.8857,0.9576,0,0.0574,6,A
sm21,Ore,C,F,71223,1,sm21_OreAC_F_071223__1,92,142,2.3279,21.7251,0.9925,0,0.0228,1,A
sm21,Ore,C,F,71223,1,sm21_OreAC_F_071223__2,67,117,2.3317,-17.2894,0.9907,0,0.0254,2,A
sm21,Ore,C,F,71223,1,sm21_OreAC_F_071223__3,32,82,1.2454,20.2611,0.9692,0,0.0251,3,A
sm21,Ore,C,F,71223,1,sm21_OreAC_F_071223__4,92,142,2.1375,20.0227,0.9836,0,0.0311,4,A
