Mito,Nuc,Sex,Day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err,treatment,vial,build
Sm21,Ore,F,80123,2,Sm21_OreRR_F_080123__5,41,91,2.47,34.3067,0.9686,0,0.0503,R,5,B
Sm21,Ore,F,80123,2,Sm21_OreRR_F_080123__6,31,81,2.6942,-7.9633,0.9868,0,0.0351,R,6,B
Sm21,Ore,F,80123,3,Sm21_OreRR_F_080123__1,92,142,1.9224,-6.7069,0.9836,0,0.028,R,1,B
Sm21,Ore,F,80123,3,Sm21_OreRR_F_080123__2,35,85,1.9863,40.3258,0.9467,0,0.0536,R,2,B
Sm21,Ore,F,80123,3,Sm21_OreRR_F_080123__3,18,68,0.6336,28.1495,0.9348,0,0.0191,R,3,B
Sm21,Ore,F,80123,3,Sm21_OreRR_F_080123__4,6,56,0.7902,28.3261,0.9801,0,0.0127,R,4,B
Sm21,Ore,F,80123,3,Sm21_OreRR_F_080123__5,64,114,1.9138,10.7866,0.9798,0,0.031,R,5,B
Sm21,Ore,F,80123,3,Sm21_OreRR_F_080123__6,60,110,2.2225,7.4925,0.9469,0,0.0599,R,6,B
Sm21,Ore,M,73123,1,Sm21A_OreRC_M_073123__1,34,84,2.4701,7.1178,0.9895,0,0.0287,C,1,A
Sm21,Ore,M,73123,1,Sm21A_OreRC_M_073123__2,69,119,3.094,32.5006,0.9806,0,0.0491,C,2,A
Sm21,Ore,M,73123,1,Sm21A_OreRC_M_073123__3,38,88,2.6953,4.4508,0.9813,0,0.042,C,3,A
Sm21,Ore,M,73123,1,Sm21A_OreRC_M_073123__4,70,120,3.2222,-3.726,0.9684,0,0.0659,C,4,A
Sm21,Ore,M,73123,1,Sm21A_OreRC_M_073123__5,68,118,2.6053,-10.923,0.9786,0,0.0434,C,5,A
Sm21,Ore,M,73123,1,Sm21A_OreRC_M_073123__6,78,128,2.7382,37.3018,0.9912,0,0.0291,C,6,A
Sm21,Ore,M,73123,1,Sm21A_OreRR_M_073123__1,16,66,2.5312,43.5221,0.9851,0,0.0351,R,1,A
Sm21,Ore,M,73123,1,Sm21A_OreRR_M_073123__2,89,139,1.6448,87.566,0.9921,0,0.0165,R,2,A
Sm21,Ore,M,73123,1,Sm21A_OreRR_M_073123__3,70,120,2.8363,-7.0817,0.9943,0,0.0242,R,3,A
Sm21,Ore,M,73123,1,Sm21A_OreRR_M_073123__4,51,101,2.7711,-3.9503,0.9735,0,0.0517,R,4,A
Sm21,Ore,M,73123,1,Sm21A_OreRR_M_073123__5,30,80,2.603,10.7424,0.9637,0,0.0572,R,5,A
Sm21,Ore,M,73123,1,Sm21A_OreRR_M_073123__6,92,142,2.5187,22.8524,0.9843,0,0.0359,R,6,A
Sm21,Ore,M,73123,2,Sm21A_OreRC_M_073123__1,1,51,1.6157,32.5763,0.9857,0,0.0219,C,1,A
Sm21,Ore,M,73123,2,Sm21A_OreRC_M_073123__2,15,65,1.679,39.6876,0.9749,0,0.0304,C,2,A
Sm21,Ore,M,73123,2,Sm21A_OreRC_M_073123__3,13,63,2.0504,38.6101,0.9734,0,0.0383,C,3,A
Sm21,Ore,M,73123,2,Sm21A_OreRC_M_073123__4,60,110,3.515,-34.5331,0.9856,0,0.0479,C,4,A
Sm21,Ore,M,73123,2,Sm21A_OreRC_M_073123__5,49,99,3.0987,27.3359,0.9866,0,0.0407,C,5,A
Sm21,Ore,M,73123,2,Sm21A_OreRC_M_073123__6,15,65,2.8075,34.5633,0.9916,0,0.0291,C,6,A
Sm21,Ore,M,73123,2,Sm21A_OreRR_M_073123__1,82,132,2.848,8.9859,0.9878,0,0.0356,R,1,A
Sm21,Ore,M,73123,2,Sm21A_OreRR_M_073123__2,26,76,2.9167,31.0824,0.9849,0,0.0407,R,2,A
Sm21,Ore,M,73123,2,Sm21A_OreRR_M_073123__3,35,85,4.6708,11.72,0.9905,0,0.0515,R,3,A
Sm21,Ore,M,73123,2,Sm21A_OreRR_M_073123__4,17,67,2.3418,31.5741,0.9811,0,0.0367,R,4,A
Sm21,Ore,M,73123,2,Sm21A_OreRR_M_073123__5,14,64,2.1704,45.1721,0.9885,0,0.0263,R,5,A
Sm21,Ore,M,73123,2,Sm21A_OreRR_M_073123__6,24,74,3.6977,1.0104,0.9855,0,0.0504,R,6,A
Sm21,Ore,M,73123,3,Sm21A_OreRC_M_073123__1,11,61,1.8646,53.5681,0.9767,0,0.0325,C,1,A
Sm21,Ore,M,73123,3,Sm21A_OreRC_M_073123__2,37,87,2.8631,6.2802,0.9723,0,0.0546,C,2,A
Sm21,Ore,M,73123,3,Sm21A_OreRC_M_073123__3,54,104,2.5697,11.3236,0.977,0,0.0445,C,3,A
Sm21,Ore,M,73123,3,Sm21A_OreRC_M_073123__4,29,79,1.9341,6.7559,0.9855,0,0.0264,C,4,A
Sm21,Ore,M,73123,3,Sm21A_OreRC_M_073123__5,41,91,3.0659,-1.8483,0.9815,0,0.0474,C,5,A
Sm21,Ore,M,73123,3,Sm21A_OreRC_M_073123__6,46,96,3.2069,-5.4419,0.9938,0,0.0286,C,6,A
Sm21,Ore,M,73123,3,Sm21A_OreRR_M_073123__1,49,99,3.0523,17.2969,0.9978,0,0.016,R,1,A
Sm21,Ore,M,73123,3,Sm21A_OreRR_M_073123__2,22,72,2.133,33.4331,0.9788,0,0.0354,R,2,A
Sm21,Ore,M,73123,3,Sm21A_OreRR_M_073123__3,92,142,3.4124,11.0977,0.9843,0,0.0486,R,3,A
Sm21,Ore,M,73123,3,Sm21A_OreRR_M_073123__4,62,112,2.9842,13.8756,0.9924,0,0.0294,R,4,A
Sm21,Ore,M,73123,3,Sm21A_OreRR_M_073123__5,12,62,2.2095,35.8188,0.9836,0,0.0322,R,5,A
Sm21,Ore,M,73123,3,Sm21A_OreRR_M_073123__6,91,141,2.3767,31.0309,0.9918,0,0.0243,R,6,A
Sm21,Ore,M,80123,1,Sm21_OreRC_M_080123__1,61,111,3.733,1.9111,0.9835,0,0.0545,C,1,B
Sm21,Ore,M,80123,1,Sm21_OreRC_M_080123__2,43,93,4.343,-3.9553,0.9934,0,0.0399,C,2,B
Sm21,Ore,M,80123,1,Sm21_OreRC_M_080123__3,41,91,2.5699,24.3982,0.9915,0,0.0267,C,3,B
Sm21,Ore,M,80123,1,Sm21_OreRC_M_080123__4,30,80,3.4337,29.926,0.9957,0,0.0254,C,4,B
Sm21,Ore,M,80123,1,Sm21_OreRC_M_080123__5,13,63,3.816,43.9834,0.992,0,0.0386,C,5,B
Sm21,Ore,M,80123,1,Sm21_OreRC_M_080123__6,49,99,4.2858,-21.4509,0.9845,0,0.0606,C,6,B
Sm21,Ore,M,80123,1,Sm21_OreRR_M_080123__1,19,69,2.7295,44.2899,0.992,0,0.0277,R,1,B
Sm21,Ore,M,80123,1,Sm21_OreRR_M_080123__2,79,129,2.6388,18.1103,0.9735,0,0.0492,R,2,B
Sm21,Ore,M,80123,1,Sm21_OreRR_M_080123__3,91,141,3.5212,-18.6695,0.9899,0,0.0399,R,3,B
Sm21,Ore,M,80123,1,Sm21_OreRR_M_080123__4,22,72,3.5492,27.181,0.9931,0,0.0333,R,4,B
Sm21,Ore,M,80123,1,Sm21_OreRR_M_080123__5,18,68,3.0985,56.8683,0.9791,0,0.0511,R,5,B
Sm21,Ore,M,80123,1,Sm21_OreRR_M_080123__6,43,93,3.224,-0.6787,0.9645,0,0.0701,R,6,B
Sm21,Ore,M,80123,2,Sm21_OreRC_M_080123__1,39,89,3.2591,29.6041,0.993,0,0.0307,C,1,B
Sm21,Ore,M,80123,2,Sm21_OreRC_M_080123__2,29,79,4.3864,-4.8021,0.9919,0,0.0446,C,2,B
Sm21,Ore,M,80123,2,Sm21_OreRC_M_080123__3,20,70,2.6986,23.8996,0.9759,0,0.0478,C,3,B
Sm21,Ore,M,80123,2,Sm21_OreRC_M_080123__4,7,57,2.6631,63.4807,0.9678,0,0.055,C,4,B
Sm21,Ore,M,80123,2,Sm21_OreRC_M_080123__5,34,84,4.4453,-9.2594,0.977,0,0.077,C,5,B
Sm21,Ore,M,80123,2,Sm21_OreRC_M_080123__6,67,117,3.6931,-1.0431,0.98,0,0.0595,C,6,B
Sm21,Ore,M,80123,2,Sm21_OreRR_M_080123__1,8,58,2.4939,31.7396,0.9836,0,0.0363,R,1,B
Sm21,Ore,M,80123,2,Sm21_OreRR_M_080123__2,52,102,3.2321,-28.0605,0.9783,0,0.0544,R,2,B
Sm21,Ore,M,80123,2,Sm21_OreRR_M_080123__3,90,140,3.7492,-3.726,0.9929,0,0.0356,R,3,B
Sm21,Ore,M,80123,2,Sm21_OreRR_M_080123__4,40,90,5.155,5.5158,0.997,0,0.032,R,4,B
Sm21,Ore,M,80123,2,Sm21_OreRR_M_080123__5,22,72,2.9678,19.9404,0.9722,0,0.0568,R,5,B
Sm21,Ore,M,80123,2,Sm21_OreRR_M_080123__6,16,66,2.1769,13.7867,0.9861,0,0.0292,R,6,B
Sm21,Ore,M,80123,3,Sm21_OreRC_M_080123__1,34,84,4.259,-6.3243,0.9937,0,0.038,C,1,B
Sm21,Ore,M,80123,3,Sm21_OreRC_M_080123__2,48,98,3.654,39.0849,0.9809,0,0.0575,C,2,B
Sm21,Ore,M,80123,3,Sm21_OreRC_M_080123__3,70,120,3.0434,-22.7607,0.9882,0,0.0375,C,3,B
Sm21,Ore,M,80123,3,Sm21_OreRC_M_080123__4,33,83,3.5942,32.3099,0.9877,0,0.0452,C,4,B
Sm21,Ore,M,80123,3,Sm21_OreRC_M_080123__5,36,86,4.2016,9.8216,0.99,0,0.0474,C,5,B
Sm21,Ore,M,80123,3,Sm21_OreRC_M_080123__6,48,98,3.8153,18.5446,0.986,0,0.0513,C,6,B
Sm21,Ore,M,80123,3,Sm21_OreRR_M_080123__1,37,87,3.6229,17.3445,0.9905,0,0.0398,R,1,B
Sm21,Ore,M,80123,3,Sm21_OreRR_M_080123__2,23,73,3.1685,5.9912,0.9847,0,0.0445,R,2,B
Sm21,Ore,M,80123,3,Sm21_OreRR_M_080123__3,54,104,4.3958,-27.3608,0.9895,0,0.051,R,3,B
Sm21,Ore,M,80123,3,Sm21_OreRR_M_080123__4,25,75,3.5906,32.755,0.9945,0,0.03,R,4,B
Sm21,Ore,M,80123,3,Sm21_OreRR_M_080123__5,26,76,2.8505,26.2025,0.9783,0,0.0479,R,5,B
Sm21,Ore,M,80123,3,Sm21_OreRR_M_080123__6,22,72,3.3817,0.6157,0.9819,0,0.0518,R,6,B
Yak,375,F,73123,1,YakA_375C_F_073123__1,0,50,2.6663,44.8741,0.9821,0,0.0405,C,1,A
Yak,375,F,73123,1,YakA_375C_F_073123__2,49,99,3.2366,22.0924,0.9952,0,0.0253,C,2,A
Yak,375,F,73123,1,YakA_375C_F_073123__3,27,77,4.3346,22.5276,0.9806,0,0.0687,C,3,A
Yak,375,F,73123,1,YakA_375C_F_073123__4,71,121,2.8757,23.7699,0.9943,0,0.0244,C,4,A
Yak,375,F,73123,1,YakA_375C_F_073123__5,8,58,3.2627,81.1816,0.9789,0,0.054,C,5,A
Yak,375,F,73123,1,YakA_375C_F_073123__6,3,53,3.1451,49.6637,0.9657,0,0.0671,C,6,A
Yak,375,F,73123,1,YakA_375R_F_073123__1,82,132,2.3636,25.0993,0.9931,0,0.0221,R,1,A
Yak,375,F,73123,1,YakA_375R_F_073123__2,30,80,2.8901,34.145,0.981,0,0.0453,R,2,A
Yak,375,F,73123,1,YakA_375R_F_073123__3,81,131,2.5295,-4.5722,0.9888,0,0.0303,R,3,A
Yak,375,F,73123,1,YakA_375R_F_073123__4,55,105,3.4304,21.9423,0.9912,0,0.0363,R,4,A
Yak,375,F,73123,1,YakA_375R_F_073123__5,41,91,2.7612,54.3913,0.9548,0,0.0682,R,5,A
Yak,375,F,73123,1,YakA_375R_F_073123__6,3,53,2.5315,40.2557,0.9674,0,0.0526,R,6,A
Yak,375,F,73123,2,YakA_375C_F_073123__1,16,66,1.7534,58.0188,0.9479,0,0.0468,C,1,A
Yak,375,F,73123,2,YakA_375C_F_073123__2,90,140,2.8759,-27.1703,0.9478,0,0.0768,C,2,A
Yak,375,F,73123,2,YakA_375C_F_073123__3,33,83,3.2238,31.3111,0.9924,0,0.0317,C,3,A
Yak,375,F,73123,2,YakA_375C_F_073123__4,16,66,2.6903,28.6977,0.9721,0,0.0515,C,4,A
Yak,375,F,73123,2,YakA_375C_F_073123__5,25,75,3.3745,18.444,0.9726,0,0.064,C,5,A
Yak,375,F,73123,2,YakA_375C_F_073123__6,31,81,2.6332,12.9628,0.9619,0,0.0594,C,6,A
Yak,375,F,73123,2,YakA_375R_F_073123__1,0,50,2.5544,45.6703,0.9357,0,0.0764,R,1,A
Yak,375,F,73123,2,YakA_375R_F_073123__2,31,81,3.5294,55.1482,0.991,0,0.0379,R,2,A
Yak,375,F,73123,2,YakA_375R_F_073123__3,11,61,2.8625,49.263,0.987,0,0.037,R,3,A
Yak,375,F,73123,2,YakA_375R_F_073123__4,16,66,3.7766,58.0332,0.9918,0,0.0385,R,4,A
Yak,375,F,73123,2,YakA_375R_F_073123__5,1,51,1.8207,52.4829,0.9775,0,0.0312,R,5,A
Yak,375,F,73123,2,YakA_375R_F_073123__6,13,63,4.1499,28.3128,0.9845,0,0.0587,R,6,A
Yak,375,F,73123,3,YakA_375C_F_073123__1,5,55,2.1721,29.9259,0.9877,0,0.0273,C,1,A
Yak,375,F,73123,3,YakA_375C_F_073123__2,6,56,1.9937,44.6714,0.9876,0,0.0252,C,2,A
Yak,375,F,73123,3,YakA_375C_F_073123__3,15,65,2.2903,68.5664,0.9708,0,0.0449,C,3,A
Yak,375,F,73123,3,YakA_375C_F_073123__4,61,111,2.5175,12.6065,0.9867,0,0.0329,C,4,A
Yak,375,F,73123,3,YakA_375C_F_073123__5,42,92,3.2909,41.0407,0.9871,0,0.0423,C,5,A
Yak,375,F,73123,3,YakA_375C_F_073123__6,90,140,3.4438,-3.5246,0.9904,0,0.0382,C,6,A
Yak,375,F,73123,3,YakA_375R_F_073123__1,62,112,2.2378,5.6873,0.982,0,0.0342,R,1,A
Yak,375,F,73123,3,YakA_375R_F_073123__2,52,102,3.312,5.4084,0.9877,0,0.0416,R,2,A
Yak,375,F,73123,3,YakA_375R_F_073123__3,40,90,2.4422,35.2784,0.977,0,0.0423,R,3,A
Yak,375,F,73123,3,YakA_375R_F_073123__4,64,114,2.9169,33.5719,0.9816,0,0.045,R,4,A
Yak,375,F,73123,3,YakA_375R_F_073123__5,10,60,3.9924,41.4527,0.9841,0,0.0572,R,5,A
Yak,375,F,73123,3,YakA_375R_F_073123__6,92,142,2.5706,9.1638,0.9758,0,0.0457,R,6,A
Yak,375,F,80123,1,Yak_375C_F_080123__1,92,142,2.6267,56.8188,0.9854,0,0.036,C,1,B
Yak,375,F,80123,1,Yak_375C_F_080123__2,29,79,3.0371,28.7863,0.9891,0,0.0359,C,2,B
Yak,375,F,80123,1,Yak_375C_F_080123__3,37,87,2.5238,34.6802,0.9747,0,0.046,C,3,B
Yak,375,F,80123,1,Yak_375C_F_080123__4,51,101,3.2558,-2.7374,0.9936,0,0.0294,C,4,B
Yak,375,F,80123,1,Yak_375C_F_080123__5,50,100,2.6458,55.3925,0.9659,0,0.0562,C,5,B
Yak,375,F,80123,1,Yak_375C_F_080123__6,15,65,2.8651,43.5829,0.9781,0,0.0484,C,6,B
Yak,375,F,80123,1,Yak_375R_F_080123__1,70,120,1.6441,79.0386,0.9708,0,0.0323,R,1,B
Yak,375,F,80123,1,Yak_375R_F_080123__2,56,106,1.4463,66.3206,0.9474,0,0.0388,R,2,B
Yak,375,F,80123,1,Yak_375R_F_080123__3,54,104,2.9907,41.3745,0.9951,0,0.0236,R,3,B
Yak,375,F,80123,1,Yak_375R_F_080123__4,70,120,2.7832,17.3882,0.9885,0,0.0338,R,4,B
Yak,375,F,80123,1,Yak_375R_F_080123__5,71,121,3.7267,7.3413,0.9962,0,0.026,R,5,B
Yak,375,F,80123,1,Yak_375R_F_080123__6,48,98,3.1626,64.2952,0.9925,0,0.031,R,6,B
Yak,375,F,80123,2,Yak_375C_F_080123__1,43,93,3.5744,20.6584,0.9918,0,0.0366,C,1,B
Yak,375,F,80123,2,Yak_375C_F_080123__2,18,68,3.3802,47.0804,0.9918,0,0.0345,C,2,B
Yak,375,F,80123,2,Yak_375C_F_080123__3,38,88,3.969,22.9742,0.9493,0,0.1043,C,3,B
Yak,375,F,80123,2,Yak_375C_F_080123__4,6,56,3.3979,89.5762,0.9891,0,0.0402,C,4,B
Yak,375,F,80123,2,Yak_375C_F_080123__5,34,84,2.1958,53.6007,0.9746,0,0.04,C,5,B
Yak,375,F,80123,2,Yak_375C_F_080123__6,38,88,3.38,70.5496,0.9755,0,0.0605,C,6,B
Yak,375,F,80123,2,Yak_375R_F_080123__1,28,78,3.2605,14.6475,0.9897,0,0.0375,R,1,B
Yak,375,F,80123,2,Yak_375R_F_080123__2,14,64,2.5301,37.5919,0.9838,0,0.0366,R,2,B
Yak,375,F,80123,2,Yak_375R_F_080123__3,10,60,3.175,55.188,0.9826,0,0.0477,R,3,B
Yak,375,F,80123,2,Yak_375R_F_080123__4,48,98,3.2083,29.4799,0.9947,0,0.0263,R,4,B
Yak,375,F,80123,2,Yak_375R_F_080123__5,63,113,2.4653,91.3217,0.9651,0,0.0531,R,5,B
Yak,375,F,80123,2,Yak_375R_F_080123__6,84,134,2.8094,39.3721,0.9675,0,0.0583,R,6,B
Yak,375,F,80123,3,Yak_375C_F_080123__1,6,56,3.8108,56.8554,0.9918,0,0.039,C,1,B
Yak,375,F,80123,3,Yak_375C_F_080123__2,65,115,3.0877,31.1381,0.9843,0,0.044,C,2,B
Yak,375,F,80123,3,Yak_375C_F_080123__3,8,58,1.9586,67.6044,0.952,0,0.05,C,3,B
Yak,375,F,80123,3,Yak_375C_F_080123__4,37,87,2.6973,45.7979,0.9941,0,0.0234,C,4,B
Yak,375,F,80123,3,Yak_375C_F_080123__5,39,89,2.6149,56.8076,0.9996,0,0.0061,C,5,B
Yak,375,F,80123,3,Yak_375C_F_080123__6,21,71,3.5798,14.9892,0.98,0,0.0577,C,6,B
Yak,375,F,80123,3,Yak_375R_F_080123__1,5,55,2.6822,34.2248,0.9855,0,0.0367,R,1,B
Yak,375,F,80123,3,Yak_375R_F_080123__2,62,112,2.4142,22.5472,0.9796,0,0.0393,R,2,B
Yak,375,F,80123,3,Yak_375R_F_080123__3,41,91,3.6223,33.2379,0.9949,0,0.0291,R,3,B
Yak,375,F,80123,3,Yak_375R_F_080123__4,26,76,2.9169,38.5366,0.9878,0,0.0365,R,4,B
Yak,375,F,80123,3,Yak_375R_F_080123__5,25,75,3.3568,40.4735,0.9927,0,0.0323,R,5,B
Yak,375,F,80123,3,Yak_375R_F_080123__6,33,83,3.0067,68.1964,0.9734,0,0.0562,R,6,B
Yak,375,M,73123,1,YakA_375C_M_073123__1,73,123,2.7157,24.8896,0.9654,0,0.0582,C,1,A
Yak,375,M,73123,1,YakA_375C_M_073123__2,45,95,2.3344,106.6061,0.9602,0,0.0539,C,2,A
Yak,375,M,73123,1,YakA_375C_M_073123__3,32,82,2.7169,80.6027,0.9763,0,0.0478,C,3,A
Yak,375,M,73123,1,YakA_375C_M_073123__4,3,53,2.1519,66.9482,0.9622,0,0.0484,C,4,A
Yak,375,M,73123,1,YakA_375C_M_073123__5,12,62,3.4229,82.2391,0.9633,0,0.0757,C,5,A
Yak,375,M,73123,1,YakA_375C_M_073123__6,13,63,3.5847,52.0508,0.9807,0,0.0566,C,6,A
Yak,375,M,73123,1,YakA_375R_M_073123__1,9,59,4.9594,60.3832,0.9862,0,0.0662,R,1,A
Yak,375,M,73123,1,YakA_375R_M_073123__2,20,70,3.8106,40.4398,0.9794,0,0.0623,R,2,A
Yak,375,M,73123,1,YakA_375R_M_073123__3,7,57,3.9256,73.2006,0.9708,0,0.0769,R,3,A
Yak,375,M,73123,1,YakA_375R_M_073123__4,14,64,3.2085,49.1882,0.9553,0,0.0788,R,4,A
Yak,375,M,73123,1,YakA_375R_M_073123__5,9,59,4.0482,57.5159,0.9705,0,0.0799,R,5,A
Yak,375,M,73123,1,YakA_375R_M_073123__6,32,82,4.5369,45.0015,0.9897,0,0.0521,R,6,A
Yak,375,M,73123,2,YakA_375C_M_073123__1,1,51,2.4988,89.544,0.9623,0,0.0561,C,1,A
Yak,375,M,73123,2,YakA_375C_M_073123__2,0,50,2.7313,62.1489,0.974,0,0.0504,C,2,A
Yak,375,M,73123,2,YakA_375C_M_073123__3,37,87,3.2108,71.8019,0.9831,0,0.0474,C,3,A
Yak,375,M,73123,2,YakA_375C_M_073123__4,0,50,2.2642,76.364,0.9544,0,0.0562,C,4,A
Yak,375,M,73123,2,YakA_375C_M_073123__5,27,77,2.7493,55.3375,0.9531,0,0.0693,C,5,A
Yak,375,M,73123,2,YakA_375C_M_073123__6,53,103,3.0501,41.6691,0.9815,0,0.0473,C,6,A
Yak,375,M,73123,2,YakA_375R_M_073123__1,6,56,2.9846,76.277,0.9573,0,0.0716,R,1,A
Yak,375,M,73123,2,YakA_375R_M_073123__2,29,79,3.9582,41.8955,0.9901,0,0.0445,R,2,A
Yak,375,M,73123,2,YakA_375R_M_073123__3,62,112,4.725,-21.8128,0.9936,0,0.0425,R,3,A
Yak,375,M,73123,2,YakA_375R_M_073123__4,21,71,4.2201,74.6246,0.983,0,0.0626,R,4,A
Yak,375,M,73123,2,YakA_375R_M_073123__5,27,77,4.2493,61.4064,0.9812,0,0.0664,R,5,A
Yak,375,M,73123,2,YakA_375R_M_073123__6,21,71,3.8268,27.8734,0.9771,0,0.0661,R,6,A
Yak,375,M,73123,3,YakA_375C_M_073123__1,13,63,2.9662,42.1145,0.9626,0,0.0662,C,1,A
Yak,375,M,73123,3,YakA_375C_M_073123__2,9,59,2.6899,45.339,0.9911,0,0.0287,C,2,A
Yak,375,M,73123,3,YakA_375C_M_073123__3,34,84,3.1545,68.1342,0.9762,0,0.0557,C,3,A
Yak,375,M,73123,3,YakA_375C_M_073123__4,2,52,2.4295,61.6786,0.9719,0,0.0467,C,4,A
Yak,375,M,73123,3,YakA_375C_M_073123__5,0,50,2.5087,53.0276,0.9754,0,0.045,C,5,A
Yak,375,M,73123,3,YakA_375C_M_073123__6,3,53,2.4572,58.8436,0.9659,0,0.0523,C,6,A
Yak,375,M,73123,3,YakA_375R_M_073123__1,7,57,2.072,69.6039,0.9615,0,0.047,R,1,A
Yak,375,M,73123,3,YakA_375R_M_073123__2,60,110,4.7336,-13.4166,0.9962,0,0.033,R,2,A
Yak,375,M,73123,3,YakA_375R_M_073123__3,38,88,3.9663,22.1128,0.9914,0,0.0414,R,3,A
Yak,375,M,73123,3,YakA_375R_M_073123__4,92,142,2.4413,73.4064,0.9688,0,0.0496,R,4,A
Yak,375,M,73123,3,YakA_375R_M_073123__5,47,97,4.0844,14.1625,0.9776,0,0.0698,R,5,A
Yak,375,M,73123,3,YakA_375R_M_073123__6,52,102,2.6838,69.9541,0.9615,0,0.0609,R,6,A
Yak,375,M,80123,1,Yak_375C_M_080123__1,32,82,3.0222,28.5951,0.9791,0,0.0498,C,1,B
Yak,375,M,80123,1,Yak_375C_M_080123__2,0,50,2.5679,71.8304,0.9801,0,0.0413,C,2,B
Yak,375,M,80123,1,Yak_375C_M_080123__3,14,64,2.1823,105.7503,0.9589,0,0.0512,C,3,B
Yak,375,M,80123,1,Yak_375C_M_080123__4,36,86,3.3217,35.7019,0.991,0,0.0356,C,4,B
Yak,375,M,80123,1,Yak_375C_M_080123__5,2,52,3.0528,76.911,0.9635,0,0.0674,C,5,B
Yak,375,M,80123,1,Yak_375C_M_080123__6,2,52,3.8376,55.3356,0.9701,0,0.0762,C,6,B
Yak,375,M,80123,1,Yak_375R_M_080123__1,53,103,3.4681,17.8267,0.976,0,0.0614,R,1,B
Yak,375,M,80123,1,Yak_375R_M_080123__2,0,50,3.6839,83.4926,0.9718,0,0.0709,R,2,B
Yak,375,M,80123,1,Yak_375R_M_080123__3,36,86,4.0844,33.0418,0.9834,0,0.0597,R,3,B
Yak,375,M,80123,1,Yak_375R_M_080123__4,46,96,4.3481,24.9735,0.9843,0,0.0619,R,4,B
Yak,375,M,80123,1,Yak_375R_M_080123__5,0,50,3.1248,64.888,0.9655,0,0.0668,R,5,B
Yak,375,M,80123,1,Yak_375R_M_080123__6,19,69,3.9845,18.7122,0.9897,0,0.0458,R,6,B
Yak,375,M,80123,2,Yak_375C_M_080123__1,7,57,3.2596,73.2187,0.9632,0,0.0722,C,1,B
Yak,375,M,80123,2,Yak_375C_M_080123__2,30,80,2.5245,63.023,0.9499,0,0.0659,C,2,B
Yak,375,M,80123,2,Yak_375C_M_080123__3,0,50,3.4625,69.0493,0.9769,0,0.0601,C,3,B
Yak,375,M,80123,2,Yak_375C_M_080123__4,26,76,3.2647,31.0983,0.9789,0,0.0541,C,4,B
Yak,375,M,80123,2,Yak_375C_M_080123__5,36,86,1.9498,80.7364,0.9466,0,0.0527,C,5,B
Yak,375,M,80123,2,Yak_375C_M_080123__6,20,70,4.4795,29.8486,0.9763,0,0.0787,C,6,B
Yak,375,M,80123,2,Yak_375R_M_080123__1,11,61,2.8386,55.79,0.9444,0,0.0785,R,1,B
Yak,375,M,80123,2,Yak_375R_M_080123__2,26,76,2.9981,72.0794,0.9615,0,0.068,R,2,B
Yak,375,M,80123,2,Yak_375R_M_080123__3,21,71,3.339,64.2234,0.9731,0,0.0627,R,3,B
Yak,375,M,80123,2,Yak_375R_M_080123__4,73,123,3.5622,25.2435,0.9864,0,0.0471,R,4,B
Yak,375,M,80123,2,Yak_375R_M_080123__5,18,68,2.9813,58.8058,0.9696,0,0.0597,R,5,B
Yak,375,M,80123,2,Yak_375R_M_080123__6,58,108,3.2524,1.9861,0.9747,0,0.0592,R,6,B
Yak,375,M,80123,3,Yak_375C_M_080123__1,51,101,4.1789,11.2874,0.9878,0,0.0523,C,1,B
Yak,375,M,80123,3,Yak_375C_M_080123__2,33,83,3.4697,31.2499,0.9864,0,0.0458,C,2,B
Yak,375,M,80123,3,Yak_375C_M_080123__3,14,64,3.0722,55.4738,0.993,0,0.0291,C,3,B
Yak,375,M,80123,3,Yak_375C_M_080123__4,51,101,3.3863,52.2077,0.9958,0,0.0247,C,4,B
Yak,375,M,80123,3,Yak_375C_M_080123__5,43,93,3.445,15.2044,0.9755,0,0.0616,C,5,B
Yak,375,M,80123,3,Yak_375C_M_080123__6,2,52,3.5107,53.3685,0.9756,0,0.0627,C,6,B
Yak,375,M,80123,3,Yak_375R_M_080123__1,14,64,3.4013,41.7886,0.9861,0,0.0454,R,1,B
Yak,375,M,80123,3,Yak_375R_M_080123__2,9,59,3.2395,59.2859,0.9844,0,0.0459,R,2,B
Yak,375,M,80123,3,Yak_375R_M_080123__3,21,71,3.2594,53.9424,0.9693,0,0.0656,R,3,B
Yak,375,M,80123,3,Yak_375R_M_080123__4,3,53,3.8668,64.7664,0.993,0,0.0366,R,4,B
Yak,375,M,80123,3,Yak_375R_M_080123__5,36,86,3.0839,34.4582,0.9299,0,0.0968,R,5,B
Yak,375,M,80123,3,Yak_375R_M_080123__6,15,65,3.0955,52.2858,0.9551,0,0.0762,R,6,B
Yak,Ore,F,73123,1,YakA_OreRC_F_073123__1,42,92,0.9787,11.0967,0.945,0,0.0269,C,1,A
Yak,Ore,F,73123,1,YakA_OreRC_F_073123__2,70,120,0.9565,9.8082,0.9474,0,0.0257,C,2,A
Yak,Ore,F,73123,1,YakA_OreRC_F_073123__3,47,97,0.8597,31.4734,0.9074,0,0.0316,C,3,A
Yak,Ore,F,73123,1,YakA_OreRC_F_073123__4,37,87,1.7863,-11.2854,0.9823,0,0.027,C,4,A
