Stock,Weight,Inds,Weight_flies,Sex,Treatment,Set,MitoNuc,Mito,Nuc,weight_per_fly,Build,z,Set_adj,Pos_adj,Y_adj
11A,0.998878,17,1.019776,F,Control,1,ZW142_375,ZW142,375,0.00122929411764706,A,0.24111326773159,0.00109010060601164,0.00118354565556564,0.00132273916720106
11A,0.993728,18,1.014738,F,Control,1,ZW142_375,ZW142,375,0.00116722222222222,A,-0.0576741602617069,0.00109010060601164,0.00118354565556564,0.00126066727177622
11A,0.99763,18,1.011294,M,Rotenone,9,ZW142_375,ZW142,375,0.000759111111111105,A,-0.0348973060770337,0.000812438967070082,0.000751470968198374,0.000698143112239397
11B,0.958804,20,0.972336,M,Control,9,ZW142_375,ZW142,375,0.000676599999999999,B,-0.378036564965071,0.000853247961816306,0.000743674151688568,0.000567026189872261
11B,0.967992,20,0.981856,M,Control,9,ZW142_375,ZW142,375,0.000693199999999999,B,-0.309002084386191,0.000853247961816306,0.000743674151688568,0.000583626189872261
11B,1.00667,20,1.020622,M,Rotenone,9,ZW142_375,ZW142,375,0.000697599999999998,B,-0.290703788329143,0.000812438967070082,0.000751470968198374,0.00063663200112829
11B,1.004292,17,1.012888,M,Rotenone,1,ZW142_375,ZW142,375,0.000505647058823532,B,-1.08897918529936,0.00072456341305753,0.000751470968198374,0.000532554613964376
11B,0.999772,18,1.015478,M,Rotenone,1,ZW142_375,ZW142,375,0.000872555555555562,B,0.436884519030353,0.00072456341305753,0.000751470968198374,0.000899463110696406
11B,1.000362,17,1.017444,F,Rotenone,1,ZW142_375,ZW142,375,0.00100482352941177,B,-0.839391673513124,0.00104212393115141,0.00116980665562678,0.00113250625388714
11B,1.000412,19,1.021544,F,Control,9,ZW142_375,ZW142,375,0.00111221052631579,B,-0.322476822028887,0.001235392995893,0.00118354565556564,0.00106036318598843
11B,0.959666,19,0.972588,M,Control,9,ZW142_375,ZW142,375,0.000680105263157894,B,-0.36345921427847,0.000853247961816306,0.000743674151688568,0.000570531453030156
11B,1.004712,18,1.023608,F,Rotenone,1,ZW142_375,ZW142,375,0.00104977777777778,B,-0.623001241825471,0.00104212393115141,0.00116980665562678,0.00117746050225315
11B,1.000634,9,1.009748,F,Control,1,ZW142_375,ZW142,375,0.00101266666666667,B,-0.80163818150598,0.00109010060601164,0.00118354565556564,0.00110611171622067
11B,0.99236,19,1.01273,F,Control,9,ZW142_375,ZW142,375,0.00107210526315789,B,-0.515526322868648,0.001235392995893,0.00118354565556564,0.00102025792283053
11B,1.01926,19,1.042358,F,Rotenone,9,ZW142_375,ZW142,375,0.00121568421052631,B,0.175601023969669,0.00131216049519223,0.00116980665562678,0.00107333037096086
11B,1.006694,20,1.021052,M,Rotenone,9,ZW142_375,ZW142,375,0.000717900000000005,B,-0.206282104247713,0.000812438967070082,0.000751470968198374,0.000656932001128297
11B,1.024406,18,1.045074,F,Rotenone,9,ZW142_375,ZW142,375,0.00114822222222223,B,-0.149131994648989,0.00131216049519223,0.00116980665562678,0.00100586838265678
11B,0.974432,14,0.97947,M,Control,1,ZW142_375,ZW142,375,0.000359857142857142,B,-1.69527624086431,0.000704426334064328,0.000743674151688568,0.000399104960481382
11B,1.019224,17,1.038794,F,Rotenone,9,ZW142_375,ZW142,375,0.00115117647058824,B,-0.134911512659642,0.00131216049519223,0.00116980665562678,0.00100882263102279
11B,0.950906,20,0.959024,M,Control,1,ZW142_375,ZW142,375,0.000405899999999998,B,-1.50379764283873,0.000704426334064328,0.000743674151688568,0.000445147817624238
11B,0.996952,12,1.006142,F,Control,1,ZW142_375,ZW142,375,0.000765833333333345,B,-1.98978776683607,0.00109010060601164,0.00118354565556564,0.000859278382887347
11B,1.000068,19,1.02133,F,Control,9,ZW142_375,ZW142,375,0.00111905263157895,B,-0.289541867817372,0.001235392995893,0.00118354565556564,0.00106720529125159
11B,1.004948,19,1.01817,M,Rotenone,9,ZW142_375,ZW142,375,0.000695894736842109,B,-0.297795472446924,0.000812438967070082,0.000751470968198374,0.000634926737970401
12A,1.041376,20,1.064532,F,Control,3,ZW140_375,ZW140,375,0.0011578,A,-0.103028688659623,0.00127812768317853,0.00118354565556564,0.00106321797238711
12A,1.05739,14,1.076008,F,Rotenone,3,ZW140_375,ZW140,375,0.00132985714285714,A,0.725180452213291,0.00125542095073542,0.00116980665562678,0.0012442428477485
12A,1.034338,19,1.051476,M,Rotenone,3,ZW140_375,ZW140,375,0.000902000000000005,A,0.559335237593956,0.000820384213025441,0.000751470968198374,0.000833086755172938
12A,1.005454,21,1.02102,M,Control,3,ZW140_375,ZW140,375,0.000741238095238094,A,-0.109225882412659,0.000798993217893219,0.000743674151688568,0.000685919029033443
12A,1.037266,15,1.056334,F,Control,3,ZW140_375,ZW140,375,0.00127120000000001,A,0.442830175525854,0.00127812768317853,0.00118354565556564,0.00117661797238712
12A,1.03598,18,1.051748,M,Rotenone,3,ZW140_375,ZW140,375,0.000876,A,0.451208942711353,0.000820384213025441,0.000751470968198374,0.000807086755172933
12A,1.040692,10,1.054708,F,Rotenone,3,ZW140_375,ZW140,375,0.0014016,A,1.07051973363674,0.00125542095073542,0.00116980665562678,0.00131598570489136
12A,0.997902,20,1.012674,M,Control,3,ZW140_375,ZW140,375,0.000738600000000006,A,-0.120196938706576,0.000798993217893219,0.000743674151688568,0.000683280933795355
12B,1.032196,19,1.049114,M,Rotenone,3,ZW140_375,ZW140,375,0.00089042105263159,B,0.511181826917527,0.000820384213025441,0.000751470968198374,0.000821507807804523
12B,1.053682,21,1.081136,F,Rotenone,3,ZW140_375,ZW140,375,0.00130733333333334,B,0.616760513202794,0.00125542095073542,0.00116980665562678,0.0012217190382247
12B,1.05761,15,1.078086,F,Rotenone,3,ZW140_375,ZW140,375,0.00136506666666668,B,0.894663967867483,0.00125542095073542,0.00116980665562678,0.00127945237155804
12B,1.00717,20,1.023354,M,Control,3,ZW140_375,ZW140,375,0.00080920000000001,B,0.173407538936145,0.000798993217893219,0.000743674151688568,0.000753880933795359
12B,1.026294,19,1.042754,M,Rotenone,3,ZW140_375,ZW140,375,0.00086631578947368,B,0.410935181054665,0.000820384213025441,0.000751470968198374,0.000797402544646613
12B,1.039684,17,1.06403,F,Control,3,ZW140_375,ZW140,375,0.00143211764705882,B,1.21741857103656,0.00127812768317853,0.00118354565556564,0.00133753561944593
12B,1.041856,17,1.066208,F,Control,3,ZW140_375,ZW140,375,0.0014324705882353,B,1.21911747817692,0.00127812768317853,0.00118354565556564,0.00133788856062241
13A,0.963992,12,0.971958,M,Control,9,ZW133_375,ZW133,375,0.000663833333333336,A,-0.431129348221503,0.000853247961816306,0.000743674151688568,0.000554259523205598
13A,1.023692,19,1.043046,F,Rotenone,9,ZW133_375,ZW133,375,0.00101863157894736,A,-0.772925657321649,0.00131216049519223,0.00116980665562678,0.000876277739381914
13A,0.995904,13,1.004208,M,Rotenone,4,ZW133_375,ZW133,375,0.000638769230769229,A,-0.535363523022038,0.000762539432789435,0.000751470968198374,0.000627700766178169
13A,1.009746,14,1.018864,M,Rotenone,4,ZW133_375,ZW133,375,0.000651285714285711,A,-0.483311177345265,0.000762539432789435,0.000751470968198374,0.000640217249694651
13A,0.996354,8,1.003982,F,Control,2,ZW133_375,ZW133,375,0.000953499999999996,A,-1.08644108683498,0.00124479621146398,0.00118354565556564,0.000892249444101656
13A,0.965196,12,0.973618,M,Control,4,ZW133_375,ZW133,375,0.000701833333333327,A,-0.273098609546997,0.000764884626484624,0.000743674151688568,0.000680622858537271
13A,1.00227,12,1.015072,F,Control,2,ZW133_375,ZW133,375,0.00106683333333333,A,-0.540903127331608,0.00124479621146398,0.00118354565556564,0.00100558277743499
13A,1.019398,19,1.038542,F,Rotenone,9,ZW133_375,ZW133,375,0.00100757894736842,A,-0.826128275663274,0.00131216049519223,0.00116980665562678,0.000865225107802974
13A,1.014722,12,1.028,F,Rotenone,4,ZW133_375,ZW133,375,0.00110650000000001,A,-0.349964841505365,0.00120773986568987,0.00116980665562678,0.00106856678993692
13A,1.005104,13,1.013664,M,Rotenone,4,ZW133_375,ZW133,375,0.000658461538461531,A,-0.453469051158331,0.000762539432789435,0.000751470968198374,0.000647393073870471
13A,0.985562,13,0.994212,M,Control,4,ZW133_375,ZW133,375,0.00066538461538461,A,-0.424678025893729,0.000764884626484624,0.000743674151688568,0.000644174140588554
13A,0.999343,18,1.012864,M,Rotenone,9,ZW133_375,ZW133,375,0.000751166666666667,A,-0.0679358961800183,0.000812438967070082,0.000751470968198374,0.000690198667794959
13A,1.022622,19,1.043868,F,Rotenone,9,ZW133_375,ZW133,375,0.00111821052631579,A,-0.293595400643414,0.00131216049519223,0.00116980665562678,0.000975856686750344
13A,1.000422,19,1.014082,M,Rotenone,2,ZW133_375,ZW133,375,0.000718947368421053,A,-0.201926409372908,0.000718139411027571,0.000751470968198374,0.000752278925591856
13A,0.996348,19,1.017046,F,Control,9,ZW133_375,ZW133,375,0.00108936842105263,A,-0.432428899934994,0.001235392995893,0.00118354565556564,0.00103752108072527
13A,0.958196,10,0.964824,M,Control,2,ZW133_375,ZW133,375,0.000662799999999997,A,-0.435426675325834,0.000819221475256768,0.000743674151688568,0.000587252676431797
13A,0.966906,14,0.97598,M,Control,9,ZW133_375,ZW133,375,0.000648142857142851,A,-0.496381388814599,0.000853247961816306,0.000743674151688568,0.000538569047015113
13A,1.005946,18,1.017774,M,Rotenone,2,ZW133_375,ZW133,375,0.000657111111111108,A,-0.45908507830869,0.000718139411027571,0.000751470968198374,0.000690442668281911
13A,1.018716,18,1.036178,F,Rotenone,2,ZW133_375,ZW133,375,0.000970111111111116,A,-1.00648233688812,0.00109585833333333,0.00116980665562678,0.00104405943340456
13A,1.022722,13,1.03585,F,Control,4,ZW133_375,ZW133,375,0.00100984615384616,A,-0.815214918054693,0.00124465448717949,0.00118354565556564,0.00094873732223231
13A,0.99668,19,1.01768,F,Control,9,ZW133_375,ZW133,375,0.00110526315789473,A,-0.355918467843679,0.001235392995893,0.00118354565556564,0.00105341581756737
13A,1.027264,14,1.043054,F,Rotenone,2,ZW133_375,ZW133,375,0.00112785714285714,A,-0.247160734430947,0.00109585833333333,0.00116980665562678,0.00120180546515059
13A,1.022698,13,1.035718,F,Control,4,ZW133_375,ZW133,375,0.00100153846153845,A,-0.855204578434663,0.00124465448717949,0.00118354565556564,0.0009404296299246
13A,1.003038,19,1.015534,M,Rotenone,9,ZW133_375,ZW133,375,0.000657684210526307,A,-0.456701727679273,0.000812438967070082,0.000751470968198374,0.000596716211654599
13A,0.98652,13,0.995796,M,Control,4,ZW133_375,ZW133,375,0.000713538461538466,A,-0.224420450164409,0.000764884626484624,0.000743674151688568,0.00069232798674241
13A,1.011756,12,1.024946,F,Rotenone,4,ZW133_375,ZW133,375,0.00109916666666665,A,-0.385264356532182,0.00120773986568987,0.00116980665562678,0.00106123345660356
13A,1.002592,20,1.015668,M,Rotenone,9,ZW133_375,ZW133,375,0.000653800000000004,A,-0.472855008169776,0.000812438967070082,0.000751470968198374,0.000592832001128296
13A,0.947642,10,0.954788,M,Control,9,ZW133_375,ZW133,375,0.000714599999999999,A,-0.220005826290527,0.000853247961816306,0.000743674151688568,0.000605026189872261
13A,1.000798,20,1.022042,F,Control,9,ZW133_375,ZW133,375,0.00106219999999999,A,-0.563206002734867,0.001235392995893,0.00118354565556564,0.00101035265967263
13A,1.024134,12,1.03736,F,Rotenone,4,ZW133_375,ZW133,375,0.00110216666666666,A,-0.370823645839398,0.00120773986568987,0.00116980665562678,0.00106423345660357
13A,1.02387,14,1.038454,F,Control,4,ZW133_375,ZW133,375,0.00104171428571428,A,-0.66181542717953,0.00124465448717949,0.00118354565556564,0.00098060545410043
13B,1.023672,18,1.042156,F,Rotenone,9,ZW133_375,ZW133,375,0.0010268888888889,B,-0.733178515999637,0.00131216049519223,0.00116980665562678,0.000884535049323454
13B,0.955938,19,0.970686,M,Control,9,ZW133_375,ZW133,375,0.000776210526315794,B,0.0362140943361164,0.000853247961816306,0.000743674151688568,0.000666636716188056
13B,1.022858,19,1.041712,F,Rotenone,9,ZW133_375,ZW133,375,0.00099231578947368,B,-0.899598558135105,0.00131216049519223,0.00116980665562678,0.000849961949908234
13B,1.006842,18,1.019478,M,Rotenone,9,ZW133_375,ZW133,375,0.000702000000000005,B,-0.272405492272061,0.000812438967070082,0.000751470968198374,0.000641032001128297
13B,0.993202,20,1.02218,F,Control,9,ZW133_375,ZW133,375,0.0014489,B,1.29820160555888,0.001235392995893,0.00118354565556564,0.00139705265967264
13B,0.947464,20,0.961358,M,Control,9,ZW133_375,ZW133,375,0.000694700000000004,B,-0.302764028912175,0.000853247961816306,0.000743674151688568,0.000585126189872266
13B,1.01955,20,1.03974,F,Rotenone,9,ZW133_375,ZW133,375,0.00100950000000001,B,-0.816881153903837,0.00131216049519223,0.00116980665562678,0.000867146160434564
13B,1.006836,20,1.021332,M,Rotenone,9,ZW133_375,ZW133,375,0.000724799999999992,B,-0.177587049067389,0.000812438967070082,0.000751470968198374,0.000663832001128284
13B,1.008036,25,1.025296,M,Rotenone,2,ZW133_375,ZW133,375,0.000690400000000002,B,-0.320646454604303,0.000718139411027571,0.000751470968198374,0.000723731557170805
13B,1.007098,16,1.018824,M,Rotenone,9,ZW133_375,ZW133,375,0.000732874999999994,B,-0.144005517099041,0.000812438967070082,0.000751470968198374,0.000671907001128286
13B,0.996208,20,1.017398,F,Control,9,ZW133_375,ZW133,375,0.0010595,B,-0.576202642358281,0.001235392995893,0.00118354565556564,0.00100765265967264
13B,1.00207,17,1.022192,F,Control,2,ZW133_375,ZW133,375,0.00118364705882353,B,0.0213879442499532,0.00124479621146398,0.00118354565556564,0.00112239650292519
13B,1.01357,20,1.038782,F,Rotenone,2,ZW133_375,ZW133,375,0.0012606,B,0.391806331078137,0.00109585833333333,0.00116980665562678,0.00133454832229345
13B,1.002574,22,1.026072,F,Control,2,ZW133_375,ZW133,375,0.00106809090909091,B,-0.534849698101804,0.00124479621146398,0.00118354565556564,0.00100684035319257
13B,0.964116,19,0.976342,M,Control,2,ZW133_375,ZW133,375,0.00064347368421053,B,-0.515799095327596,0.000819221475256768,0.000743674151688568,0.00056792636064233
13B,1,19,1.013758,M,Rotenone,2,ZW133_375,ZW133,375,0.000724105263157891,B,-0.180476253707959,0.000718139411027571,0.000751470968198374,0.000757436820328694
13B,1.014274,20,1.034484,F,Rotenone,2,ZW133_375,ZW133,375,0.0010105,B,-0.812067583672973,0.00109585833333333,0.00116980665562678,0.00108444832229345
13B,0.952146,16,0.963419,M,Control,2,ZW133_375,ZW133,375,0.000704562499999999,B,-0.261748814170678,0.000819221475256768,0.000743674151688568,0.000629015176431799
13B,1.001106,19,1.012938,F,Control,9,ZW133_375,ZW133,375,0.000622736842105255,B,-2.67859277715958,0.001235392995893,0.00118354565556564,0.000570889501777896
13B,0.952586,19,0.96646,M,Control,9,ZW133_375,ZW133,375,0.000730210526315786,B,-0.155086273533101,0.000853247961816306,0.000743674151688568,0.000620636716188048
14A,1.035496,21,1.06342,F,Control,3,ZW09_375,ZW09,375,0.00132971428571429,A,0.724492799323195,0.00127812768317853,0.00118354565556564,0.0012351322581014
14A,1.048818,16,1.070674,F,Rotenone,3,ZW09_375,ZW09,375,0.00136599999999999,A,0.899156633416222,0.00125542095073542,0.00116980665562678,0.00128038570489135
14A,1.03522,17,1.04876,M,Rotenone,3,ZW09_375,ZW09,375,0.000796470588235287,A,0.120469687776365,0.000820384213025441,0.000751470968198374,0.00072755734340822
14A,1.053272,20,1.077016,F,Rotenone,3,ZW09_375,ZW09,375,0.0011872,A,0.0384902761291913,0.00125542095073542,0.00116980665562678,0.00110158570489136
14A,1.03603,17,1.051564,M,Rotenone,3,ZW09_375,ZW09,375,0.000913764705882349,A,0.608261162880155,0.000820384213025441,0.000751470968198374,0.000844851461055282
14A,1.0365,17,1.057334,F,Control,3,ZW09_375,ZW09,375,0.00122552941176471,A,0.22299159156817,0.00127812768317853,0.00118354565556564,0.00113094738415182
14A,0.990094,21,1.006106,M,Control,3,ZW09_375,ZW09,375,0.000762476190476186,A,-0.0209029382411861,0.000798993217893219,0.000743674151688568,0.000707157124271535
14A,0.998146,19,1.012808,M,Control,3,ZW09_375,ZW09,375,0.000771684210526313,A,0.0173904883443815,0.000798993217893219,0.000743674151688568,0.000716365144321662
14B,1.055442,19,1.079772,F,Rotenone,3,ZW09_375,ZW09,375,0.00128052631578947,B,0.487723051574084,0.00125542095073542,0.00116980665562678,0.00119491202068083
14B,1.03566,15,1.055878,F,Control,3,ZW09_375,ZW09,375,0.00134786666666667,B,0.811870559895748,0.00127812768317853,0.00118354565556564,0.00125328463905378
14B,0.998488,19,1.013288,M,Control,3,ZW09_375,ZW09,375,0.000778947368421049,B,0.0475958095868807,0.000798993217893219,0.000743674151688568,0.000723628302216398
14B,1.026068,17,1.03998,M,Rotenone,3,ZW09_375,ZW09,375,0.000818352941176466,B,0.211471908808776,0.000820384213025441,0.000751470968198374,0.000749439696349399
14B,1.041444,16,1.064118,F,Control,3,ZW09_375,ZW09,375,0.00141712499999999,B,1.1452504114716,0.00127812768317853,0.00118354565556564,0.0013225429723871
14B,0.99919,20,1.014742,M,Control,3,ZW09_375,ZW09,375,0.0007776,B,0.0419925036172723,0.000798993217893219,0.000743674151688568,0.000722280933795349
14B,1.041414,14,1.05886,F,Rotenone,3,ZW09_375,ZW09,375,0.00124614285714285,B,0.322215858596917,0.00125542095073542,0.00116980665562678,0.00116052856203421
14B,1.036192,24,1.055136,M,Rotenone,3,ZW09_375,ZW09,375,0.000789333333333336,B,0.0907879597694229,0.000820384213025441,0.000751470968198374,0.000720420088506269
15A,0.971326,12,0.97997,M,Control,4,ZH42_375,ZH42,375,0.000720333333333332,A,-0.196162592034369,0.000764884626484624,0.000743674151688568,0.000699122858537276
15A,1.004256,13,1.01864,F,Control,4,ZH42_375,ZH42,375,0.00110646153846153,A,-0.350149978822028,0.00124465448717949,0.00118354565556564,0.00104535270684768
15A,1.007092,13,1.015786,M,Rotenone,4,ZH42_375,ZH42,375,0.000668769230769229,A,-0.410602413542136,0.000762539432789435,0.000751470968198374,0.000657700766178169
15A,1.039766,11,1.05139,F,Rotenone,4,ZH42_375,ZH42,375,0.00105672727272728,A,-0.589549359816684,0.00120773986568987,0.00116980665562678,0.00101879406266419
15A,0.95276,11,0.960286,M,Control,4,ZH42_375,ZH42,375,0.000684181818181811,A,-0.346506030023812,0.000764884626484624,0.000743674151688568,0.000662971343385755
15A,0.995866,14,1.004852,M,Rotenone,4,ZH42_375,ZH42,375,0.000641857142857146,A,-0.522521811753207,0.000762539432789435,0.000751470968198374,0.000630788678266086
15A,1.03092,12,1.043016,F,Rotenone,4,ZH42_375,ZH42,375,0.00100799999999999,A,-0.824101509250301,0.00120773986568987,0.00116980665562678,0.000970066789936904
15A,1.017386,13,1.031008,F,Rotenone,4,ZH42_375,ZH42,375,0.00104784615384616,A,-0.632299249280034,0.00120773986568987,0.00116980665562678,0.00100991294378307
15A,1.025338,14,1.040138,F,Control,4,ZH42_375,ZH42,375,0.00105714285714285,A,-0.587548915045465,0.00124465448717949,0.00118354565556564,0.000996034025529
15A,0.998634,13,1.012374,F,Control,4,ZH42_375,ZH42,375,0.00105692307692308,A,-0.588606842568693,0.00124465448717949,0.00118354565556564,0.00099581424530923
15A,1.008036,13,1.016904,M,Rotenone,4,ZH42_375,ZH42,375,0.000682153846153854,A,-0.354939764697216,0.000762539432789435,0.000751470968198374,0.000671085381562794
15A,0.974694,12,0.983796,M,Control,4,ZH42_375,ZH42,375,0.000758500000000005,A,-0.0374387360849115,0.000764884626484624,0.000743674151688568,0.000737289525203949
15B,1.010546,13,1.025808,F,Control,4,ZH42_375,ZH42,375,0.00117400000000001,B,-0.0250488509187995,0.00124465448717949,0.00118354565556564,0.00111289116838616
15B,1.04034,13,1.05593,F,Control,4,ZH42_375,ZH42,375,0.00119923076923077,B,0.0964012287533983,0.00124465448717949,0.00118354565556564,0.00113812193761692
15B,0.96322,13,0.972832,M,Control,4,ZH42_375,ZH42,375,0.00073938461538462,B,-0.116933955843261,0.000764884626484624,0.000743674151688568,0.000718174140588564
15B,1.02974,13,1.043622,F,Rotenone,4,ZH42_375,ZH42,375,0.00106784615384615,B,-0.536027844661841,0.00120773986568987,0.00116980665562678,0.00102991294378306
15B,1.005302,15,1.014768,M,Rotenone,4,ZH42_375,ZH42,375,0.000631066666666665,B,-0.56739620446457,0.000762539432789435,0.000751470968198374,0.000619998202075605
15B,1.02771,14,1.043398,F,Control,4,ZH42_375,ZH42,375,0.00112057142857144,B,-0.282231031827524,0.00124465448717949,0.00118354565556564,0.00105946259695759
15B,0.963844,13,0.972958,M,Control,4,ZH42_375,ZH42,375,0.00070107692307692,B,-0.276244295640707,0.000764884626484624,0.000743674151688568,0.000679866448280864
15B,0.970462,12,0.979188,M,Control,4,ZH42_375,ZH42,375,0.000727166666666658,B,-0.167744783763978,0.000764884626484624,0.000743674151688568,0.000705956191870602
15B,1.0132,13,1.027166,F,Rotenone,4,ZH42_375,ZH42,375,0.00107430769230769,B,-0.504924775477479,0.00120773986568987,0.00116980665562678,0.0010363744822446
15B,1.017172,13,1.03122,F,Rotenone,4,ZH42_375,ZH42,375,0.00108061538461539,B,-0.474562255559381,0.00120773986568987,0.00116980665562678,0.0010426821745523
15B,0.996062,14,1.0055,M,Rotenone,4,ZH42_375,ZH42,375,0.000674142857142861,B,-0.388255093931976,0.000762539432789435,0.000751470968198374,0.000663074392551801
15B,1.000792,14,1.01062,M,Rotenone,4,ZH42_375,ZH42,375,0.000702000000000012,B,-0.272405492272033,0.000762539432789435,0.000751470968198374,0.000690931535408952
16A,0.955642,20,0.96893,M,Control,9,ZH33_375,ZH33,375,0.000664399999999998,A,-0.428772749486902,0.000853247961816306,0.000743674151688568,0.00055482618987226
16A,1.000052,17,1.012692,M,Rotenone,2,ZH33_375,ZH33,375,0.000743529411764705,A,-0.099696976011672,0.000718139411027571,0.000751470968198374,0.000776860968935508
16A,1.027364,19,1.048628,F,Rotenone,9,ZH33_375,ZH33,375,0.00111915789473684,A,-0.289035176214142,0.00131216049519223,0.00116980665562678,0.000976804055171394
16A,0.978204,20,0.992156,M,Control,9,ZH33_375,ZH33,375,0.000697600000000004,A,-0.290703788329118,0.000853247961816306,0.000743674151688568,0.000588026189872266
16A,1.002908,16,1.019778,F,Control,9,ZH33_375,ZH33,375,0.00105437500000001,A,-0.600872189791657,0.001235392995893,0.00118354565556564,0.00100252765967265
16A,0.997498,19,1.011882,M,Rotenone,2,ZH33_375,ZH33,375,0.000757052631578945,A,-0.0434579124194991,0.000718139411027571,0.000751470968198374,0.000790384188749748
16A,1.00044,17,1.018412,F,Control,2,ZH33_375,ZH33,375,0.00105717647058824,A,-0.587387114365377,0.00124479621146398,0.00118354565556564,0.0009959259146899
16A,1.027796,20,1.049262,F,Rotenone,2,ZH33_375,ZH33,375,0.0010733,A,-0.509775373171695,0.00109585833333333,0.00116980665562678,0.00114724832229345
16A,1.00257,20,1.022876,F,Control,9,ZH33_375,ZH33,375,0.0010153,A,-0.788962446564594,0.001235392995893,0.00118354565556564,0.000963452659672641
16A,1.011492,20,1.032714,F,Rotenone,9,ZH33_375,ZH33,375,0.00106109999999999,A,-0.56850092998887,0.00131216049519223,0.00116980665562678,0.000918746160434544
16A,0.947372,20,0.961206,M,Control,2,ZH33_375,ZH33,375,0.000691700000000001,A,-0.315240139860178,0.000819221475256768,0.000743674151688568,0.000616152676431801
16A,0.998826,17,1.019242,F,Control,2,ZH33_375,ZH33,375,0.00120094117647059,A,0.104634394125732,0.00124479621146398,0.00118354565556564,0.00113969062057225
16A,1.002876,19,1.023638,F,Control,9,ZH33_375,ZH33,375,0.00109273684210526,A,-0.416214768630876,0.001235392995893,0.00118354565556564,0.0010408895017779
16A,1.002152,19,1.014614,M,Rotenone,9,ZH33_375,ZH33,375,0.000655894736842104,A,-0.464143618420148,0.000812438967070082,0.000751470968198374,0.000594926737970396
16A,1.011352,20,1.032858,F,Rotenone,9,ZH33_375,ZH33,375,0.0010753,A,-0.50014823270987,0.00131216049519223,0.00116980665562678,0.000932946160434554
16A,0.968712,18,0.979386,M,Control,2,ZH33_375,ZH33,375,0.000592999999999998,A,-0.72570419004907,0.000819221475256768,0.000743674151688568,0.000517452676431798
16A,0.99637,18,1.009608,M,Rotenone,9,ZH33_375,ZH33,375,0.000735444444444449,A,-0.133319959111135,0.000812438967070082,0.000751470968198374,0.000674476445572741
16A,1.011014,18,1.03128,F,Rotenone,2,ZH33_375,ZH33,375,0.00112588888888888,A,-0.256635063139438,0.00109585833333333,0.00116980665562678,0.00119983721118233
16A,0.974474,19,0.98708,M,Control,9,ZH33_375,ZH33,375,0.000663473684210527,A,-0.432625022341007,0.000853247961816306,0.000743674151688568,0.000553899874082789
16A,0.997912,20,1.01225,M,Rotenone,9,ZH33_375,ZH33,375,0.000716900000000004,A,-0.210440807897047,0.000812438967070082,0.000751470968198374,0.000655932001128296
16B,1.018648,20,1.042508,F,Rotenone,9,ZH33_375,ZH33,375,0.001193,B,0.0664089834684815,0.00131216049519223,0.00116980665562678,0.00105064616043455
16B,1.00586,19,1.019174,M,Rotenone,9,ZH33_375,ZH33,375,0.000700736842105266,B,-0.277658591618593,0.000812438967070082,0.000751470968198374,0.000639768843233558
16B,1.006496,20,1.020468,M,Rotenone,2,ZH33_375,ZH33,375,0.000698599999999994,B,-0.28654508467983,0.000718139411027571,0.000751470968198374,0.000731931557170797
16B,1.004094,13,1.01257,M,Rotenone,2,ZH33_375,ZH33,375,0.000651999999999994,B,-0.480340674738612,0.000718139411027571,0.000751470968198374,0.000685331557170797
16B,0.959378,18,0.97253,M,Control,2,ZH33_375,ZH33,375,0.00073066666666667,B,-0.153189320991272,0.000819221475256768,0.000743674151688568,0.00065511934309847
16B,1.02663,6,1.031572,F,Rotenone,2,ZH33_375,ZH33,375,0.000823666666666667,B,-1.71140295514838,0.00109585833333333,0.00116980665562678,0.000897614988960115
16B,0.985656,21,0.99892,M,Control,9,ZH33_375,ZH33,375,0.00063161904761905,B,-0.565099015782066,0.000853247961816306,0.000743674151688568,0.000522045237491312
16B,0.950558,21,0.96484,M,Control,2,ZH33_375,ZH33,375,0.000680095238095239,B,-0.363500905543119,0.000819221475256768,0.000743674151688568,0.000604547914527039
16B,0.9526,20,0.966684,M,Control,9,ZH33_375,ZH33,375,0.000704199999999999,B,-0.26325634424356,0.000853247961816306,0.000743674151688568,0.000594626189872261
16B,1.002982,20,1.024084,F,Control,9,ZH33_375,ZH33,375,0.0010551,B,-0.597382351374294,0.001235392995893,0.00118354565556564,0.00100325265967264
16B,1.017116,18,1.027224,F,Rotenone,2,ZH33_375,ZH33,375,0.000561555555555556,B,-2.97309319678411,0.00109585833333333,0.00116980665562678,0.000635503877849004
16B,0.994738,20,1.014806,F,Control,9,ZH33_375,ZH33,375,0.0010034,B,-0.846243932312448,0.001235392995893,0.00118354565556564,0.000951552659672641
16B,1.000574,16,1.018118,F,Control,2,ZH33_375,ZH33,375,0.0010965,B,-0.398100543814534,0.00124479621146398,0.00118354565556564,0.00103524944410166
16B,1.001038,17,1.012622,M,Rotenone,9,ZH33_375,ZH33,375,0.000681411764705872,B,-0.358025861523039,0.000812438967070082,0.000751470968198374,0.000620443765834164
16B,1.000892,19,1.015722,M,Rotenone,9,ZH33_375,ZH33,375,0.00078052631578948,B,0.0541621837700748,0.000812438967070082,0.000751470968198374,0.000719558316917772
16B,0.998866,20,1.019322,F,Control,9,ZH33_375,ZH33,375,0.0010228,B,-0.752860669832754,0.001235392995893,0.00118354565556564,0.000970952659672641
